fragment	annotation	frquency	length	status
rand.14.k141_196	Pseudomonas aeruginosa	35	509	Annotated
rand.14.k141_2654	Achromobacter xylosoxidans	32	368	Annotated
rand.14.k141_3552	Poecile atricapillus	5	579	Annotated
rand.14.k141_1944	Delftia tsuruhatensis	9	460	Annotated
rand.14.k141_574	Ralstonia solanacearum	49	348	Annotated
rand.14.k141_3074	Paracidovorax avenae	13	347	Annotated
rand.14.k141_4279	Paracidovorax citrulli	12	490	Annotated
rand.14.k141_90	Paracidovorax avenae	12	345	Annotated
rand.14.k141_343	Variovorax paradoxus	6	319	Annotated
rand.14.k141_2567	Stenotrophomonas maltophilia	4	399	Annotated
rand.14.k141_4436	Ralstonia insidiosa	2	322	Annotated
rand.14.k141_1784	Variovorax paradoxus	5	340	Annotated
rand.14.k141_3391	Azospirillum brasilense	13	301	Annotated
rand.14.k141_3767	Stenotrophomonas maltophilia	22	611	Annotated
rand.14.k141_1418	Delftia lacustris	1	309	Annotated
rand.14.k141_1878	Variovorax paradoxus	9	337	Annotated
rand.14.k141_2872	Stenotrophomonas maltophilia	8	563	Annotated
rand.14.k141_1303	Variovorax paradoxus	1	316	Annotated
rand.14.k141_4082	Stenotrophomonas maltophilia	8	407	Annotated
rand.14.k141_2281	Stenotrophomonas maltophilia	1	661	Annotated
rand.14.k141_4126	Stenotrophomonas maltophilia	1	440	Annotated
rand.14.k141_1435	Achromobacter xylosoxidans	4	308	Annotated
rand.14.k141_680	Delftia tsuruhatensis	10	343	Annotated
rand.14.k141_4374	Stenotrophomonas maltophilia	1	556	Annotated
rand.14.k141_2583	NA	NA	313	Unannotated
rand.14.k141_3673	Stenotrophomonas maltophilia	5	355	Annotated
rand.14.k141_175	uncultured Actinomycetes bacterium	1	364	Annotated
rand.14.k141_3911	Stenotrophomonas maltophilia	2	337	Annotated
rand.14.k141_3422	Candidatus Vallotia sp. (ex Adelges kitamiensis)	1	390	Annotated
rand.14.k141_4245	Stenotrophomonas maltophilia	1	448	Annotated
rand.14.k141_4025	Delftia lacustris	1	318	Annotated
rand.14.k141_2131	NA	NA	450	Unannotated
rand.14.k141_1259	Burkholderia pseudomallei	49	466	Annotated
rand.14.k141_3748	Pseudomonas aeruginosa	39	477	Annotated
rand.14.k141_2535	Caudoviricetes sp.	1	340	Annotated
rand.14.k141_43	Sinorhizobium meliloti	27	672	Annotated
rand.14.k141_3510	Delftia lacustris	1	342	Annotated
rand.14.k141_3864	Stenotrophomonas maltophilia	1	813	Annotated
rand.14.k141_1071	Stenotrophomonas maltophilia	1	340	Annotated
rand.14.k141_3494	Acinetobacter baumannii	15	301	Annotated
rand.14.k141_2152	Ralstonia pickettii	2	313	Annotated
rand.14.k141_4567	NA	NA	365	Unannotated
rand.14.k141_3706	Lysobacter enzymogenes	6	403	Annotated
rand.14.k141_2011	Tistrella mobilis	13	316	Annotated
rand.14.k141_1120	Stenotrophomonas maltophilia	2	563	Annotated
rand.14.k141_1732	Delftia tsuruhatensis	2	317	Annotated
rand.14.k141_1511	Stenotrophomonas maltophilia	2	707	Annotated
rand.14.k141_2372	Achromobacter ruhlandii	2	345	Annotated
rand.14.k141_4731	Stenotrophomonas maltophilia	17	305	Annotated
rand.14.k141_1144	Drosophila melanogaster	14	437	Annotated
rand.14.k141_1979	Pseudomonas chlororaphis	1	304	Annotated
rand.14.k141_3584	Ralstonia solanacearum	54	350	Annotated
rand.14.k141_3095	Burkholderia pseudomallei	71	684	Annotated
rand.59.k141_5426	Achromobacter xylosoxidans	4	375	Annotated
rand.59.k141_6769	Stenotrophomonas maltophilia	11	304	Annotated
rand.59.k141_9359	Paracoccus denitrificans	5	392	Annotated
rand.59.k141_6774	Sinorhizobium meliloti	15	356	Annotated
rand.59.k141_2079	Bordetella parapertussis	60	332	Annotated
rand.59.k141_9080	Achromobacter xylosoxidans	7	438	Annotated
rand.59.k141_5207	Stenotrophomonas maltophilia	13	324	Annotated
rand.59.k141_5479	Pseudomonas aeruginosa	20	700	Annotated
rand.59.k141_6197	Ralstonia insidiosa	2	332	Annotated
rand.14.k141_2714	Stenotrophomonas maltophilia	50	457	Annotated
rand.59.k141_2844	Variovorax paradoxus	2	312	Annotated
rand.59.k141_2261	Stenotrophomonas maltophilia	28	301	Annotated
rand.59.k141_4333	Variovorax paradoxus	3	403	Annotated
rand.59.k141_5395	Pseudomonas sp. DTU12.3	1	798	Annotated
rand.59.k141_9646	Pseudomonas protegens	25	763	Annotated
rand.59.k141_710	Stenotrophomonas maltophilia	3	332	Annotated
rand.59.k141_7822	Achromobacter xylosoxidans	29	653	Annotated
rand.59.k141_7242	Delftia tsuruhatensis	3	895	Annotated
rand.59.k141_7039	Achromobacter xylosoxidans	11	367	Annotated
rand.59.k141_6707	Stenotrophomonas maltophilia	2	307	Annotated
rand.59.k141_6753	Variovorax sp. PMC12	1	470	Annotated
rand.59.k141_8566	Pseudomonas luteola	2	361	Annotated
rand.59.k141_4162	Comamonas piscis	2	371	Annotated
rand.59.k141_9019	Pseudomonas siliginis	4	364	Annotated
rand.59.k141_6660	Paracidovorax avenae	15	313	Annotated
rand.59.k141_423	NA	NA	326	Unannotated
rand.59.k141_1203	Stenotrophomonas geniculata	4	304	Annotated
rand.59.k141_8538	Cereibacter sphaeroides	10	325	Annotated
rand.59.k141_6171	Klebsiella michiganensis	26	394	Annotated
rand.59.k141_6179	Bradyrhizobium diazoefficiens	77	325	Annotated
rand.59.k141_8257	Paracidovorax avenae	14	633	Annotated
rand.59.k141_438	Variovorax paradoxus	4	305	Annotated
rand.59.k141_6631	Ralstonia insidiosa	2	313	Annotated
rand.59.k141_6971	NA	NA	321	Unannotated
rand.59.k141_7201	Stenotrophomonas maltophilia	1	902	Annotated
rand.59.k141_6639	Escherichia coli	13	379	Annotated
rand.59.k141_656	Metarhizium robertsii ARSEF 23	5	354	Annotated
rand.59.k141_8502	Stenotrophomonas maltophilia	47	530	Annotated
rand.59.k141_669	synthetic construct	47	563	Annotated
rand.59.k141_9846	NA	NA	671	Unannotated
rand.59.k141_8025	Stenotrophomonas maltophilia	5	1106	Annotated
rand.59.k141_8055	Ralstonia insidiosa	2	542	Annotated
rand.59.k141_7167	Ralstonia insidiosa	2	366	Annotated
rand.59.k141_4640	Stenotrophomonas maltophilia	5	702	Annotated
rand.59.k141_6442	Achromobacter xylosoxidans	8	429	Annotated
rand.59.k141_8788	Achromobacter xylosoxidans	32	505	Annotated
rand.59.k141_4847	Stenotrophomonas maltophilia	14	335	Annotated
rand.59.k141_4089	Stenotrophomonas maltophilia	10	316	Annotated
rand.59.k141_1182	Morganella morganii	18	598	Annotated
rand.59.k141_3031	Emericellopsis atlantica	2	379	Annotated
rand.59.k141_10349	NA	NA	287	Unannotated
rand.59.k141_1710	Purpureocillium takamizusanense	2	302	Annotated
rand.59.k141_3759	Stenotrophomonas maltophilia	15	381	Annotated
rand.59.k141_6351	Variovorax paradoxus	4	419	Annotated
rand.59.k141_938	Ralstonia pickettii	3	356	Annotated
rand.59.k141_6374	Paracidovorax citrulli	12	548	Annotated
rand.59.k141_5908	Ralstonia insidiosa	2	302	Annotated
rand.59.k141_6382	Pseudomonas aeruginosa	47	517	Annotated
rand.59.k141_10333	Stenotrophomonas maltophilia	2	445	Annotated
rand.59.k141_4063	Stenotrophomonas maltophilia	51	356	Annotated
rand.59.k141_7131	NA	NA	362	Unannotated
rand.59.k141_9294	Cupriavidus metallidurans	6	375	Annotated
rand.59.k141_5069	Variovorax paradoxus	3	405	Annotated
rand.59.k141_1144	Stenotrophomonas maltophilia	5	350	Annotated
rand.59.k141_8951	Pseudomonas aeruginosa	30	304	Annotated
rand.59.k141_3481	Delftia tsuruhatensis	9	318	Annotated
rand.59.k141_7709	Pseudomonas aeruginosa	52	326	Annotated
rand.59.k141_7406	Ralstonia pseudosolanacearum	2	424	Annotated
rand.59.k141_5581	Variovorax paradoxus	3	399	Annotated
rand.59.k141_3750	Xanthomonas oryzae pv. oryzae	14	385	Annotated
rand.59.k141_5313	Ralstonia solanacearum	18	313	Annotated
rand.59.k141_8396	Caulobacter vibrioides	6	365	Annotated
rand.59.k141_4009	Achromobacter xylosoxidans	23	636	Annotated
rand.59.k141_6054	Streptococcus iniae	28	321	Annotated
rand.59.k141_879	Podospora anserina S mat+	2	311	Annotated
rand.59.k141_9478	Variovorax paradoxus	2	313	Annotated
rand.59.k141_8706	Variovorax sp. SCN45	1	307	Annotated
rand.59.k141_9195	Burkholderia pseudomallei	38	342	Annotated
rand.59.k141_8371	Klebsiella grimontii	29	388	Annotated
rand.59.k141_8162	Pseudomonas aeruginosa	4	353	Annotated
rand.59.k141_4777	Xanthomonas translucens pv. undulosa	11	318	Annotated
rand.59.k141_3196	Ralstonia solanacearum	4	301	Annotated
rand.59.k141_5549	Stenotrophomonas maltophilia	3	580	Annotated
rand.59.k141_5278	Achromobacter denitrificans	5	387	Annotated
rand.59.k141_8365	NA	NA	341	Unannotated
rand.59.k141_2705	Ralstonia pseudosolanacearum	13	631	Annotated
rand.59.k141_9450	Burkholderia glumae	3	442	Annotated
rand.59.k141_3669	Stenotrophomonas maltophilia	23	352	Annotated
rand.59.k141_7071	Variovorax paradoxus	3	460	Annotated
rand.59.k141_65	Pseudomonas aeruginosa	7	328	Annotated
rand.59.k141_73	Variovorax paradoxus	1	365	Annotated
rand.59.k141_2667	Lactobacillus crispatus	26	425	Annotated
rand.59.k141_5251	Bordetella avium	4	388	Annotated
rand.59.k141_9694	Variovorax paradoxus	10	371	Annotated
rand.59.k141_3703	Burkholderia glumae	49	398	Annotated
rand.59.k141_7877	Stenotrophomonas maltophilia	2	383	Annotated
rand.59.k141_4230	Stenotrophomonas maltophilia	17	349	Annotated
rand.59.k141_1345	Stenotrophomonas maltophilia	3	758	Annotated
rand.59.k141_5234	Paracidovorax avenae	15	328	Annotated
rand.59.k141_8102	Achromobacter xylosoxidans	32	498	Annotated
rand.59.k141_7584	Caudoviricetes sp.	1	349	Annotated
rand.59.k141_13	Rhodococcus pyridinivorans	11	327	Annotated
rand.59.k141_7315	Variovorax paradoxus	2	485	Annotated
rand.59.k141_2097	Variovorax paradoxus	2	348	Annotated
rand.59.k141_45	Bordetella hinzii	12	380	Annotated
rand.59.k141_7595	Bordetella pertussis	89	418	Annotated
rand.59.k141_4452	Ralstonia insidiosa	2	585	Annotated
rand.59.k141_3961	Stenotrophomonas maltophilia	67	385	Annotated
rand.59.k141_4444	Stenotrophomonas maltophilia	2	409	Annotated
rand.9.k141_6345	Stenotrophomonas maltophilia	25	397	Annotated
rand.9.k141_2993	Stenotrophomonas maltophilia	10	318	Annotated
rand.9.k141_1934	Stenotrophomonas maltophilia	1	639	Annotated
rand.9.k141_4534	Achromobacter xylosoxidans	24	633	Annotated
rand.9.k141_335	Pseudomonas aeruginosa	54	360	Annotated
rand.9.k141_5629	Citrobacter freundii	4	313	Annotated
rand.9.k141_2799	Stenotrophomonas maltophilia	1	431	Annotated
rand.9.k141_2241	NA	NA	418	Unannotated
rand.9.k141_5594	Stenotrophomonas maltophilia	1	460	Annotated
rand.9.k141_2285	Stenotrophomonas maltophilia	1	610	Annotated
rand.9.k141_2972	Sinorhizobium meliloti	34	721	Annotated
rand.9.k141_1058	Delftia tsuruhatensis	2	382	Annotated
rand.9.k141_1889	Citrobacter freundii	17	317	Annotated
rand.9.k141_6288	Variovorax paradoxus	1	427	Annotated
rand.9.k141_5959	Pseudomonas sp. LS1212	1	422	Annotated
rand.9.k141_2907	Salmonella enterica subsp. enterica serovar Infantis	44	504	Annotated
rand.9.k141_5976	Achromobacter xylosoxidans	30	454	Annotated
rand.9.k141_4879	Pseudomonas aeruginosa	21	313	Annotated
rand.9.k141_2597	Vibrio campbellii	5	335	Annotated
rand.9.k141_1390	NA	NA	312	Unannotated
rand.9.k141_2623	Stenotrophomonas maltophilia	1	356	Annotated
rand.9.k141_2526	Pseudomonas viridiflava	1	353	Annotated
rand.9.k141_3118	Stenotrophomonas maltophilia	1	340	Annotated
rand.9.k141_2529	Stenotrophomonas maltophilia	1	771	Annotated
rand.9.k141_5152	Pseudomonas aeruginosa	12	364	Annotated
rand.9.k141_6970	Azospirillum brasilense	8	328	Annotated
rand.9.k141_3140	Achromobacter xylosoxidans	14	332	Annotated
rand.9.k141_416	Legionella pneumophila	10	319	Annotated
rand.9.k141_5884	Delftia tsuruhatensis	9	373	Annotated
rand.9.k141_2725	Burkholderia glumae	29	315	Annotated
rand.9.k141_6055	Stenotrophomonas maltophilia	20	786	Annotated
rand.9.k141_3633	uncultured Cohaesibacter sp.	5	359	Annotated
rand.9.k141_3047	Achromobacter xylosoxidans	8	507	Annotated
rand.9.k141_6752	Acinetobacter baumannii	12	395	Annotated
rand.9.k141_368	Acidithiobacillus ferrooxidans	4	381	Annotated
rand.9.k141_1984	Morganella morganii	18	504	Annotated
rand.9.k141_3200	Achromobacter xylosoxidans	1	339	Annotated
rand.9.k141_6440	Ralstonia solanacearum	22	568	Annotated
rand.9.k141_3752	Candidatus Methylopumilus universalis	24	306	Annotated
rand.9.k141_4146	Ralstonia solanacearum	1	407	Annotated
rand.9.k141_1629	Stenotrophomonas maltophilia	14	410	Annotated
rand.9.k141_201	Variovorax sp. SCN45	1	419	Annotated
rand.9.k141_3890	Stenotrophomonas maltophilia	1	1044	Annotated
rand.9.k141_2660	Stenotrophomonas maltophilia	3	353	Annotated
rand.86.k141_1102	Pseudomonas aeruginosa	53	505	Annotated
rand.86.k141_7692	Achromobacter xylosoxidans	35	453	Annotated
rand.86.k141_7731	Variovorax paradoxus	3	340	Annotated
rand.9.k141_542	Stenotrophomonas maltophilia	6	527	Annotated
rand.9.k141_4073	Pseudomonas sp. HT11	1	744	Annotated
rand.9.k141_6006	NA	NA	409	Unannotated
rand.9.k141_4772	Achromobacter xylosoxidans	23	398	Annotated
rand.9.k141_6378	Stenotrophomonas maltophilia	3	389	Annotated
rand.86.k141_7070	Variovorax paradoxus	9	321	Annotated
rand.9.k141_1971	Ralstonia solanacearum	1	751	Annotated
rand.9.k141_5803	Ralstonia insidiosa	2	312	Annotated
rand.9.k141_3254	Achromobacter spanius	5	331	Annotated
rand.9.k141_5348	Bordetella pertussis	58	416	Annotated
rand.9.k141_2376	Stenotrophomonas maltophilia	1	344	Annotated
rand.9.k141_2401	Stenotrophomonas maltophilia	9	335	Annotated
rand.9.k141_5765	Stenotrophomonas maltophilia	33	854	Annotated
rand.9.k141_439	Achromobacter xylosoxidans	7	301	Annotated
rand.9.k141_4700	Pseudomonas aeruginosa	52	566	Annotated
rand.9.k141_2420	Fusarium oxysporum f. sp. lycopersici 4287	2	357	Annotated
rand.9.k141_1343	Pectobacterium atrosepticum	5	553	Annotated
rand.9.k141_6129	Pseudomonas aeruginosa	26	319	Annotated
rand.86.k141_5502	Stenotrophomonas maltophilia	17	413	Annotated
rand.86.k141_3074	Achromobacter xylosoxidans	33	390	Annotated
rand.86.k141_3732	Stenotrophomonas maltophilia	34	3021	Annotated
rand.86.k141_6791	Fragaria orientalis	3	381	Annotated
rand.86.k141_2622	Stenotrophomonas maltophilia	2	474	Annotated
rand.86.k141_6813	Ralstonia solanacearum	52	305	Annotated
rand.86.k141_6827	uncultured prokaryote	4	1385	Annotated
rand.86.k141_6834	Castellaniella ginsengisoli	17	315	Annotated
rand.86.k141_3721	Fusarium oxysporum f. sp. lycopersici 4287	4	311	Annotated
rand.86.k141_4616	Burkholderia cenocepacia	8	346	Annotated
rand.86.k141_7013	Xanthomonas arboricola	11	355	Annotated
rand.86.k141_1490	Achromobacter xylosoxidans	4	361	Annotated
rand.86.k141_6403	Variovorax paradoxus	6	341	Annotated
rand.86.k141_4139	Lysobacter enzymogenes	7	552	Annotated
rand.86.k141_3682	Mesorhizobium sp. ANAO-SY3R2	1	396	Annotated
rand.86.k141_5467	NA	NA	684	Unannotated
rand.86.k141_1013	Ralstonia solanacearum	2	378	Annotated
rand.86.k141_4552	Achromobacter xylosoxidans	4	351	Annotated
rand.86.k141_592	Pseudomonas aeruginosa	52	375	Annotated
rand.86.k141_3264	Delftia tsuruhatensis	10	310	Annotated
rand.86.k141_7667	Paraburkholderia terrae	4	311	Annotated
rand.86.k141_2548	Burkholderia multivorans	14	301	Annotated
rand.86.k141_4840	Delftia tsuruhatensis	4	313	Annotated
rand.86.k141_374	Delftia lacustris	2	312	Annotated
rand.86.k141_3612	Achromobacter xylosoxidans	2	313	Annotated
rand.86.k141_3622	Suinzona borowieci	3	396	Annotated
rand.86.k141_1949	Cupriavidus metallidurans	2	313	Annotated
rand.86.k141_7248	Delftia acidovorans	2	309	Annotated
rand.86.k141_8125	Bradyrhizobium ottawaense	7	312	Annotated
rand.86.k141_1960	Burkholderia pseudomallei	60	366	Annotated
rand.86.k141_7260	Pseudomonas brassicacearum	9	312	Annotated
rand.86.k141_5710	Achromobacter spanius	1	415	Annotated
rand.86.k141_3913	Variovorax paradoxus	3	458	Annotated
rand.86.k141_5835	Stenotrophomonas maltophilia	8	980	Annotated
rand.86.k141_3594	Pseudomonas aeruginosa	55	441	Annotated
rand.86.k141_2123	Variovorax paradoxus	9	372	Annotated
rand.86.k141_2325	Streptococcus suis	19	375	Annotated
rand.86.k141_7614	Bordetella avium	2	301	Annotated
rand.86.k141_2856	Bradyrhizobium elkanii	12	382	Annotated
rand.86.k141_1231	NA	NA	373	Unannotated
rand.86.k141_362	Arachnia propionica	6	305	Annotated
rand.86.k141_774	Variovorax paradoxus	6	409	Annotated
rand.86.k141_4497	Burkholderia pseudomallei	63	307	Annotated
rand.86.k141_8350	Ralstonia insidiosa	2	311	Annotated
rand.86.k141_8328	Achromobacter mucicolens	1	325	Annotated
rand.86.k141_8304	Ralstonia pseudosolanacearum	8	323	Annotated
rand.86.k141_3223	Alcaligenes faecalis	3	308	Annotated
rand.86.k141_7825	Vibrio cholerae	39	380	Annotated
rand.86.k141_8586	Burkholderia contaminans	8	378	Annotated
rand.86.k141_1735	Xanthomonas translucens pv. hordei	2	543	Annotated
rand.86.k141_5241	Fluviibacter phosphoraccumulans	2	346	Annotated
rand.86.k141_4926	Rhodoferax ferrireducens T118	1	656	Annotated
rand.86.k141_2520	[Clostridium] scindens	11	308	Annotated
rand.86.k141_2073	Clavibacter michiganensis subsp. michiganensis	13	410	Annotated
rand.86.k141_6354	Caulobacter sp. FWC26	1	395	Annotated
rand.86.k141_4304	Enterobacter cloacae	23	381	Annotated
rand.86.k141_2931	Delftia acidovorans	7	431	Annotated
rand.86.k141_8065	Pseudomonas aeruginosa	8	503	Annotated
rand.86.k141_2748	Burkholderia cepacia ATCC 25416	3	476	Annotated
rand.86.k141_77	Pseudomonas putida	1	312	Annotated
rand.86.k141_312	NA	NA	494	Unannotated
rand.86.k141_6589	Stenotrophomonas maltophilia	11	422	Annotated
rand.86.k141_5176	Ralstonia solanacearum	1	307	Annotated
rand.86.k141_3348	Delftia tsuruhatensis	2	370	Annotated
rand.86.k141_6526	Bradyrhizobium ottawaense	7	593	Annotated
rand.86.k141_491	Burkholderia gladioli	6	311	Annotated
rand.86.k141_5376	Variovorax paradoxus	3	343	Annotated
rand.86.k141_8054	Diaphorobacter sp. JS3051	1	617	Annotated
rand.86.k141_1166	Neurospora crassa OR74A	2	341	Annotated
rand.86.k141_8022	Stenotrophomonas maltophilia	5	485	Annotated
rand.86.k141_929	Ralstonia solanacearum	2	359	Annotated
rand.86.k141_6899	Xanthomonas citri pv. citri	18	453	Annotated
rand.86.k141_2029	Stenotrophomonas maltophilia	2	549	Annotated
rand.86.k141_7403	Stenotrophomonas maltophilia	12	511	Annotated
rand.86.k141_4906	Pantoea dispersa	10	518	Annotated
rand.86.k141_5629	Variovorax paradoxus	9	436	Annotated
rand.86.k141_4459	Variovorax paradoxus	1	385	Annotated
rand.86.k141_7571	Ralstonia solanacearum	14	313	Annotated
rand.86.k141_6443	Stenotrophomonas maltophilia	10	380	Annotated
rand.86.k141_1596	Variovorax paradoxus	1	346	Annotated
rand.86.k141_8227	Sinorhizobium meliloti	28	307	Annotated
rand.86.k141_3800	Sinorhizobium meliloti	27	419	Annotated
rand.86.k141_2005	Achromobacter xylosoxidans	32	334	Annotated
rand.86.k141_2243	Stenotrophomonas maltophilia	15	349	Annotated
rand.86.k141_5358	Pseudomonas aeruginosa	30	370	Annotated
rand.86.k141_4449	Drechmeria coniospora	1	340	Annotated
rand.86.k141_7983	Ralstonia insidiosa	2	481	Annotated
rand.86.k141_6029	uncultured Caudovirales phage	8	326	Annotated
rand.86.k141_7139	Xanthomonas citri pv. citri	41	336	Annotated
rand.86.k141_7752	Bordetella hinzii	9	304	Annotated
rand.86.k141_5317	Ralstonia solanacearum	3	412	Annotated
rand.86.k141_4226	Achromobacter xylosoxidans	31	470	Annotated
rand.86.k141_3316	NA	NA	312	Unannotated
rand.86.k141_8201	Pseudomonas aeruginosa	90	404	Annotated
rand.86.k141_4423	Planktothrix agardhii	8	346	Annotated
rand.86.k141_891	Castellaniella ginsengisoli	22	411	Annotated
rand.86.k141_2670	Stenotrophomonas maltophilia	60	467	Annotated
rand.86.k141_6014	Variovorax sp. SCN45	1	363	Annotated
rand.86.k141_9	Achromobacter xylosoxidans	12	303	Annotated
rand.86.k141_5339	Stenotrophomonas maltophilia	13	706	Annotated
rand.86.k141_4648	Bordetella parapertussis	38	552	Annotated
rand.49.k141_1606	NA	NA	314	Unannotated
rand.49.k141_4197	Delftia tsuruhatensis	2	391	Annotated
rand.49.k141_5323	Delftia tsuruhatensis	2	360	Annotated
rand.49.k141_5341	Ralstonia solanacearum	41	353	Annotated
rand.49.k141_1625	Achromobacter xylosoxidans	31	358	Annotated
rand.49.k141_812	Delftia tsuruhatensis	10	322	Annotated
rand.49.k141_3386	Variovorax paradoxus	1	374	Annotated
rand.86.k141_3095	Bordetella holmesii	66	484	Annotated
rand.49.k141_1903	Ralstonia insidiosa	2	402	Annotated
rand.86.k141_3099	NA	NA	387	Unannotated
rand.49.k141_960	Delftia tsuruhatensis	9	457	Annotated
rand.49.k141_3565	Ralstonia solanacearum	49	350	Annotated
rand.49.k141_1873	Stenotrophomonas maltophilia	67	363	Annotated
rand.49.k141_5287	synthetic construct	47	456	Annotated
rand.49.k141_455	Achromobacter xylosoxidans	10	312	Annotated
rand.49.k141_3041	Variovorax sp. PMC12	1	480	Annotated
rand.49.k141_1268	Burkholderia gladioli pv. gladioli	3	337	Annotated
rand.49.k141_2249	Achromobacter xylosoxidans	4	345	Annotated
rand.49.k141_5175	Stenotrophomonas maltophilia	2	583	Annotated
