fragment	annotation	frquency	length	status
k141_1852 flag=1 multi=110.0000 len=368	Rhodococcus qingshengii	22	368	Annotated
k141_1465 flag=1 multi=400.0000 len=7449	Escherichia coli	85	7449	Target
k141_1152 flag=1 multi=703.0000 len=7149	Rhodococcus qingshengii	25	7149	Annotated
k141_2226 flag=1 multi=725.0000 len=12817	Rhodococcus qingshengii	25	12817	Annotated
k141_558 flag=1 multi=717.0000 len=341	NA	NA	341	Unannotated
k141_1144 flag=1 multi=247.0000 len=308	NA	NA	308	Unannotated
k141_1998 flag=1 multi=608.0000 len=818	Rhodococcus qingshengii	25	818	Annotated
k141_1613 flag=1 multi=738.0000 len=4780	Rhodococcus qingshengii	25	4780	Annotated
k141_1592 flag=1 multi=1295.0000 len=333	Rhodococcus qingshengii	33	333	Annotated
k141_1618 flag=1 multi=653.0000 len=1442	Rhodococcus qingshengii	25	1442	Annotated
k141_1921 flag=1 multi=723.0000 len=1756	Prescottella equi	26	1756	Target
k141_2054 flag=1 multi=425.0000 len=1674	Rhodococcus qingshengii	33	1674	Annotated
k141_1149 flag=1 multi=339.0000 len=373	Rhodococcus qingshengii	25	373	Annotated
k141_255 flag=1 multi=705.0000 len=11776	Rhodococcus qingshengii	25	11776	Annotated
k141_2253 flag=1 multi=1125.0000 len=378	Variovorax sp. NFACC27	1	378	Target
k141_1954 flag=1 multi=624.0000 len=457	Rhodococcus qingshengii	25	457	Annotated
k141_2185 flag=1 multi=653.0000 len=3513	Rhodococcus qingshengii	25	3513	Annotated
k141_336 flag=1 multi=114.0000 len=325	Streptomyces malaysiensis subsp. malaysiensis	7	325	Target
k141_703 flag=1 multi=149.0000 len=366	Rhodococcus qingshengii	25	366	Annotated
k141_2027 flag=1 multi=282.0000 len=306	Rhodococcus qingshengii	25	306	Annotated
k141_2276 flag=1 multi=461.0000 len=51056	Rhodococcus qingshengii	25	51056	Annotated
k141_1927 flag=1 multi=724.0000 len=3176	Rhodococcus qingshengii	25	3176	Annotated
k141_2035 flag=1 multi=279.0000 len=1086	Rhodococcus pyridinivorans	15	1086	Target
k141_1624 flag=1 multi=236.0000 len=413	Rhodococcus qingshengii	25	413	Annotated
k141_1629 flag=1 multi=135.0000 len=305	Rhodococcus qingshengii	25	305	Annotated
k141_886 flag=1 multi=683.0000 len=1564	Rhodococcus qingshengii	25	1564	Annotated
k141_1197 flag=1 multi=42.0000 len=347	Qipengyuania sp.	3	347	Target
k141_1782 flag=1 multi=274.0000 len=6112	Rhodococcus pyridinivorans	8	6112	Target
k141_1242 flag=1 multi=675.0000 len=20382	Rhodococcus erythropolis	28	20382	Annotated
k141_1446 flag=1 multi=216.0000 len=535	Rhodococcus qingshengii	25	535	Annotated
k141_1964 flag=1 multi=684.0000 len=11506	Rhodococcus qingshengii	26	11506	Annotated
k141_2260 flag=1 multi=150.0000 len=462	Ralstonia mannitolilytica	4	462	Target
k141_1248 flag=1 multi=629.0000 len=1511	Rhodococcus qingshengii	25	1511	Annotated
k141_2356 flag=1 multi=292.0000 len=1739	Rhodococcus qingshengii	25	1739	Annotated
k141_813 flag=1 multi=406.0000 len=837	Rhodococcus qingshengii	25	837	Annotated
k141_1483 flag=1 multi=385.0000 len=4199	Rhodococcus qingshengii	13	4199	Annotated
k141_776 flag=1 multi=277.0000 len=330	Rhodococcus qingshengii	25	330	Annotated
k141_2294 flag=1 multi=291.0000 len=640	Rhodococcus qingshengii	25	640	Annotated
k141_2367 flag=3 multi=171.1486 len=289	NA	NA	289	Unannotated
k141_779 flag=1 multi=338.0000 len=1715	Rhodococcus qingshengii	30	1715	Annotated
k141_2334 flag=1 multi=86.0000 len=309	Botrytis deweyae	1	309	Target
k141_2108 flag=1 multi=619.0000 len=4105	Rhodococcus qingshengii	25	4105	Annotated
k141_1671 flag=1 multi=718.0000 len=9863	Prescottella equi	26	9863	Target
k141_156 flag=1 multi=306.0000 len=329	NA	NA	329	Unannotated
k141_163 flag=1 multi=560.0000 len=403	Escherichia coli	98	403	Target
k141_1498 flag=1 multi=1115.0000 len=309	NA	NA	309	Unannotated
k141_834 flag=1 multi=436.0000 len=8195	Rhodococcus qingshengii	4	8195	Annotated
k141_1493 flag=1 multi=698.0000 len=9589	Rhodococcus qingshengii	25	9589	Annotated
k141_1669 flag=1 multi=228.0000 len=304	Rhodococcus qingshengii	25	304	Annotated
k141_1418 flag=1 multi=693.0000 len=1493	Rhodococcus qingshengii	29	1493	Annotated
k141_76 flag=1 multi=184.0000 len=378	Pseudomonas aeruginosa	58	378	Target
k141_1509 flag=1 multi=448.0000 len=1271	Rhodococcus qingshengii	25	1271	Annotated
k141_1227 flag=1 multi=654.0000 len=2572	Rhodococcus qingshengii	25	2572	Annotated
k141_89 flag=1 multi=308.0000 len=438	Rhodococcus qingshengii	25	438	Annotated
k141_412 flag=1 multi=745.0000 len=511	Rhodococcus erythropolis	2	511	Annotated
k141_1503 flag=1 multi=290.0000 len=303	Rhodococcus qingshengii	22	303	Annotated
k141_76 flag=1 multi=184.0000 len=378	Pseudomonas aeruginosa	58	378	Target
k141_1509 flag=1 multi=448.0000 len=1271	Rhodococcus qingshengii	25	1271	Annotated
k141_1227 flag=1 multi=654.0000 len=2572	Rhodococcus qingshengii	25	2572	Annotated
k141_89 flag=1 multi=308.0000 len=438	Rhodococcus qingshengii	25	438	Annotated
k141_412 flag=1 multi=745.0000 len=511	Rhodococcus erythropolis	2	511	Annotated
k141_1503 flag=1 multi=290.0000 len=303	Rhodococcus qingshengii	22	303	Annotated
k141_422 flag=1 multi=347.2000 len=446	Rhodotorula mucilaginosa	4	446	Target
k141_903 flag=1 multi=18085.0000 len=1641	Influenza A virus	18	1641	Target
k141_1374 flag=1 multi=703.0000 len=9763	Rhodococcus qingshengii	25	9763	Annotated
k141_894 flag=1 multi=176.0000 len=541	Rhodococcus qingshengii	25	541	Annotated
k141_1540 flag=1 multi=262.0000 len=820	Rhodococcus qingshengii	23	820	Annotated
k141_1608 flag=1 multi=408.0000 len=383	Rhodococcus qingshengii	25	383	Annotated
k141_1078 flag=1 multi=168.0000 len=434	Rhodococcus qingshengii	25	434	Annotated
k141_2195 flag=1 multi=267.0000 len=456	Rhodococcus qingshengii	25	456	Annotated
k141_930 flag=1 multi=628.0000 len=4945	Rhodococcus qingshengii	25	4945	Annotated
k141_1007 flag=1 multi=652.0000 len=698	Rhodococcus qingshengii	25	698	Annotated
k141_670 flag=1 multi=207.0000 len=402	Rhodococcus qingshengii	25	402	Annotated
k141_339 flag=1 multi=642.0000 len=1962	Rhodococcus qingshengii	25	1962	Annotated
k141_1118 flag=1 multi=475.0000 len=1952	Rhodococcus qingshengii	25	1952	Annotated
k141_1818 flag=1 multi=619.0000 len=4460	Rhodococcus qingshengii	25	4460	Annotated
k141_346 flag=1 multi=294.0000 len=399	Knufia obscura	1	399	Target
k141_2263 flag=1 multi=655.0000 len=15482	Rhodococcus opacus	12	15482	Target
k141_862 flag=1 multi=340.0000 len=330	Rhodococcus qingshengii	25	330	Annotated
k141_784 flag=1 multi=177.0000 len=331	Oncorhynchus keta	44	331	Target
k141_108 flag=1 multi=194.0000 len=340	Rhodococcus qingshengii	25	340	Annotated
k141_1300 flag=1 multi=788.0000 len=347	Rhodococcus qingshengii	25	347	Annotated
k141_1209 flag=1 multi=233.0000 len=377	Triticum aestivum	22	377	Target
k141_99 flag=1 multi=336.0000 len=8968	Rhodococcus qingshengii	25	8968	Annotated
k141_1306 flag=1 multi=519.0000 len=948	Rhodococcus qingshengii	26	948	Annotated
k141_1939 flag=1 multi=131.0000 len=402	Rhodococcus qingshengii	25	402	Annotated
k141_61 flag=1 multi=645.0000 len=628	Rhodococcus qingshengii	25	628	Annotated
k141_2157 flag=1 multi=317.0000 len=3010	Rhodococcus qingshengii	26	3010	Annotated
k141_2150 flag=1 multi=887.0000 len=10229	Rhodococcus qingshengii	17	10229	Annotated
k141_1858 flag=1 multi=702.0000 len=1581	Rhodococcus qingshengii	20	1581	Annotated
k141_1933 flag=1 multi=515.0000 len=890	Rhodococcus qingshengii	25	890	Annotated
k141_1863 flag=1 multi=757.0000 len=1013	Rhodococcus qingshengii	16	1013	Annotated
k141_226 flag=1 multi=277.0000 len=455	Prescottella equi	25	455	Target
k141_264 flag=1 multi=35.0000 len=330	Escherichia coli	38	330	Target
k141_123 flag=1 multi=718.0000 len=1123	Rhodococcus qingshengii	25	1123	Annotated
k141_1351 flag=1 multi=732.0000 len=5910	Rhodococcus qingshengii	25	5910	Annotated
k141_1519 flag=1 multi=443.0000 len=734	Rhodococcus qingshengii	25	734	Annotated
k141_1086 flag=1 multi=81.0000 len=332	Rhodococcus qingshengii	25	332	Annotated
k141_1431 flag=1 multi=54.0000 len=343	Haematobacter massiliensis	1	343	Target
k141_455 flag=1 multi=590.0000 len=1268	Rhodococcus qingshengii	25	1268	Annotated
k141_988 flag=1 multi=687.0000 len=4313	Prescottella equi	26	4313	Target
k141_569 flag=1 multi=636.0000 len=4254	Rhodococcus opacus	14	4254	Target
k141_305 flag=1 multi=166.0000 len=325	Rhodococcus qingshengii	25	325	Annotated
k141_310 flag=1 multi=228.0000 len=392	Escherichia coli	97	392	Target
k141_1563 flag=1 multi=240.0000 len=1571	Rhodococcus qingshengii	25	1571	Annotated
k141_1452 flag=1 multi=287.0000 len=323	Rhodococcus qingshengii	25	323	Annotated
k141_350 flag=1 multi=265.0000 len=338	Rhodococcus qingshengii	25	338	Annotated
k141_316 flag=1 multi=102.0000 len=418	NA	NA	418	Unannotated
k141_1379 flag=1 multi=764.0000 len=16653	Rhodococcus qingshengii	25	16653	Annotated
k141_613 flag=1 multi=292.0000 len=741	Rhodococcus qingshengii	20	741	Annotated
k141_1677 flag=1 multi=324.0000 len=664	Rhodococcus erythropolis	14	664	Annotated
k141_1061 flag=1 multi=9251.0000 len=336	Influenza A virus	31	336	Target
k141_1018 flag=1 multi=702.0000 len=18996	Rhodococcus erythropolis	32	18996	Annotated
k141_1803 flag=1 multi=130.0000 len=395	Rhodococcus qingshengii	15	395	Annotated
k141_273 flag=1 multi=609.0000 len=909	Rhodococcus qingshengii	25	909	Annotated
k141_2008 flag=1 multi=1.0000 len=304	NA	NA	304	Unannotated
k141_112 flag=1 multi=200.0000 len=302	NA	NA	302	Unannotated
k141_1022 flag=1 multi=116.0000 len=417	Azospirillum argentinense	2	417	Target
k141_465 flag=1 multi=480.0000 len=1757	Rhodococcus qingshengii	25	1757	Annotated
k141_2340 flag=1 multi=154.0000 len=896	Rhodococcus qingshengii	25	896	Annotated
k141_560 flag=1 multi=81.0000 len=325	Alternaria alternata	28	325	Target
k141_1633 flag=1 multi=175.0000 len=577	Rhodococcus qingshengii	25	577	Annotated
k141_492 flag=1 multi=191.0000 len=356	Rhodococcus qingshengii	25	356	Annotated
k141_829 flag=1 multi=62.0000 len=351	Granulibacter bethesdensis	4	351	Target
k141_1220 flag=1 multi=667.0000 len=3969	Rhodococcus qingshengii	24	3969	Annotated
k141_2308 flag=1 multi=631.0000 len=8868	Prescottella equi	26	8868	Target
k141_1754 flag=1 multi=496.0000 len=18309	Rhodococcus qingshengii	25	18309	Annotated
k141_468 flag=1 multi=683.0000 len=508	Knufia petricola	1	508	Target
k141_1089 flag=1 multi=735.0000 len=9100	Rhodococcus qingshengii	25	9100	Annotated
k141_5 flag=1 multi=514.0000 len=680	Equine infectious anemia virus	30	680	Target
k141_2169 flag=1 multi=177.0000 len=331	NA	NA	331	Unannotated
k141_1820 flag=1 multi=697.0000 len=21117	Rhodococcus qingshengii	25	21117	Annotated
k141_499 flag=1 multi=609.0000 len=1233	Rhodococcus qingshengii	25	1233	Annotated
k141_30 flag=1 multi=324.0000 len=327	NA	NA	327	Unannotated
k141_1823 flag=1 multi=672.0000 len=9662	Rhodococcus qingshengii	25	9662	Annotated
k141_912 flag=1 multi=319.0000 len=335	Escherichia coli	93	335	Target
k141_361 flag=1 multi=188.0000 len=302	NA	NA	302	Unannotated
k141_1039 flag=1 multi=146.0000 len=347	NA	NA	347	Unannotated
k141_36 flag=1 multi=673.0000 len=7122	Rhodococcus qingshengii	25	7122	Annotated
k141_1356 flag=1 multi=74.0000 len=310	Sphingomonas paucimobilis	2	310	Target
k141_1758 flag=1 multi=106.0000 len=312	Stutzerimonas stutzeri	27	312	Target
k141_1574 flag=1 multi=606.0000 len=1728	Rhodococcus qingshengii	25	1728	Annotated
k141_430 flag=1 multi=331.0000 len=422	Purpureocillium lilacinum	6	422	Target
k141_1762 flag=1 multi=273.0000 len=2430	Rhodococcus qingshengii	22	2430	Annotated
k141_193 flag=1 multi=1242.0000 len=1401	Rhodococcus qingshengii	25	1401	Annotated
k141_868 flag=1 multi=695.0000 len=16220	Rhodococcus qingshengii	25	16220	Annotated
k141_997 flag=1 multi=729.0000 len=15193	Rhodococcus qingshengii	25	15193	Annotated
k141_1310 flag=1 multi=389.0000 len=3923	Rhodococcus opacus	15	3923	Target
k141_1686 flag=1 multi=734.0000 len=8089	Rhodococcus qingshengii	26	8089	Annotated
k141_587 flag=1 multi=150.0000 len=323	Rhodococcus qingshengii	25	323	Annotated
k141_1360 flag=1 multi=224.0000 len=444	Rhodococcus qingshengii	25	444	Annotated
k141_1871 flag=1 multi=660.0000 len=6207	Rhodococcus qingshengii	25	6207	Annotated
k141_399 flag=1 multi=125.0000 len=312	Rhodococcus qingshengii	25	312	Annotated
k141_2084 flag=1 multi=523.0000 len=568	Rhodococcus qingshengii	27	568	Annotated
k141_1730 flag=1 multi=138.0000 len=362	Rhodococcus qingshengii	25	362	Annotated
k141_2092 flag=1 multi=1080.0000 len=3140	Rhodococcus qingshengii	9	3140	Annotated
k141_241 flag=1 multi=866.0000 len=1056	Rhodococcus qingshengii	20	1056	Annotated
k141_379 flag=1 multi=385.0000 len=314	NA	NA	314	Unannotated
k141_1048 flag=1 multi=350.0000 len=1333	Rhodococcus qingshengii	25	1333	Annotated
k141_389 flag=1 multi=621.0000 len=437	Rhodococcus qingshengii	25	437	Annotated
k141_496 flag=1 multi=291.0000 len=344	NA	NA	344	Unannotated
k141_2039 flag=1 multi=701.0000 len=51808	Rhodococcus qingshengii	28	51808	Annotated
k141_299 flag=1 multi=697.0000 len=1666	Rhodococcus qingshengii	25	1666	Annotated
k141_1382 flag=1 multi=13.0000 len=349	NA	NA	349	Unannotated
k141_474 flag=1 multi=711.0000 len=9612	Rhodococcus qingshengii	25	9612	Annotated
k141_294 flag=1 multi=1723.8667 len=381	NA	NA	381	Unannotated
k141_1904 flag=1 multi=856.0000 len=347	Rhodococcus qingshengii	25	347	Annotated
k141_1908 flag=1 multi=121.0000 len=392	Salvelinus alpinus	47	392	Target
k141_2180 flag=1 multi=52.0000 len=303	Rathayibacter toxicus	18	303	Target
k141_1897 flag=1 multi=16.0000 len=374	Roseomonas fluvialis	1	374	Target
k141_1807 flag=1 multi=741.0000 len=9333	Rhodococcus qingshengii	25	9333	Annotated
k141_2019 flag=1 multi=670.0000 len=21317	Rhodococcus qingshengii	25	21317	Annotated
k141_2140 flag=1 multi=649.0000 len=6347	Rhodococcus qingshengii	25	6347	Annotated
k141_684 flag=1 multi=609.0000 len=1527	Rhodococcus qingshengii	25	1527	Annotated
k141_651 flag=1 multi=745.0000 len=15033	Rhodococcus qingshengii	25	15033	Annotated
k141_680 flag=1 multi=217.0000 len=553	Rhodococcus qingshengii	25	553	Annotated
k141_1656 flag=1 multi=271.0000 len=421	Rhodococcus qingshengii	25	421	Annotated
k141_1973 flag=1 multi=687.0000 len=2081	Rhodococcus qingshengii	24	2081	Annotated
k141_1663 flag=1 multi=700.0000 len=12638	Rhodococcus qingshengii	25	12638	Annotated
k141_2094 flag=1 multi=738.0000 len=15651	Prescottella equi	26	15651	Target
k141_1703 flag=1 multi=686.0000 len=8564	Rhodococcus qingshengii	25	8564	Annotated
k141_484 flag=1 multi=229.0000 len=684	Rhodococcus qingshengii	17	684	Annotated
k141_1313 flag=1 multi=349.0000 len=4631	Rhodococcus qingshengii	25	4631	Annotated
k141_1369 flag=1 multi=525.0000 len=406	Rhodococcus qingshengii	25	406	Annotated
k141_1134 flag=1 multi=262.0000 len=1316	Rhodococcus qingshengii	25	1316	Annotated
k141_1229 flag=1 multi=478.0000 len=5649	Mycobacteroides abscessus subsp. abscessus	25	5649	Target
k141_1883 flag=1 multi=294.0000 len=317	Mycolicibacterium aurum	1	317	Target
k141_1324 flag=1 multi=208.1916 len=308	NA	NA	308	Unannotated
k141_449 flag=1 multi=73.0000 len=317	NA	NA	317	Unannotated
k141_433 flag=1 multi=94.0000 len=332	NA	NA	332	Unannotated
k141_441 flag=1 multi=61.0000 len=336	Escherichia coli	93	336	Target
k141_2145 flag=1 multi=360.0000 len=398	Rhodococcus aetherivorans	2	398	Target
k141_364 flag=1 multi=686.0000 len=40736	Rhodococcus qingshengii	25	40736	Annotated
k141_1002 flag=1 multi=671.0000 len=8300	Rhodococcus qingshengii	26	8300	Annotated
k141_1288 flag=1 multi=1457.0000 len=525	Phyllosticta yuccae	2	525	Target
k141_1587 flag=1 multi=120.0000 len=430	Chitinophagaceae bacterium	1	430	Target
k141_1284 flag=1 multi=174.0000 len=398	Bordetella hinzii	19	398	Target
k141_209 flag=1 multi=344.0000 len=330	Rhodococcus qingshengii	21	330	Annotated
k141_1463 flag=1 multi=848.0000 len=11139	Prescottella equi	15	11139	Target
k141_593 flag=1 multi=665.0000 len=2612	Rhodococcus qingshengii	25	2612	Annotated
k141_553 flag=1 multi=28.0000 len=312	Ensifer adhaerens	12	312	Target
k141_544 flag=1 multi=765.0000 len=3104	Rhodococcus qingshengii	25	3104	Annotated
k141_1834 flag=1 multi=354.0000 len=417	NA	NA	417	Unannotated
k141_2346 flag=1 multi=187.0000 len=494	Rhodococcus qingshengii	25	494	Annotated
k141_2351 flag=1 multi=205.0000 len=323	Rhodococcus qingshengii	25	323	Annotated
k141_250 flag=1 multi=239.0000 len=459	Rhodococcus qingshengii	25	459	Annotated
k141_1371 flag=1 multi=732.0000 len=18715	Rhodococcus qingshengii	25	18715	Annotated
k141_692 flag=1 multi=187.0000 len=757	Rhodococcus qingshengii	25	757	Annotated
k141_1176 flag=1 multi=193.0000 len=342	Escherichia coli	96	342	Target
k141_1945 flag=1 multi=715.0000 len=29037	Rhodococcus qingshengii	25	29037	Annotated
k141_2321 flag=1 multi=218.0000 len=891	Rhodococcus qingshengii	26	891	Annotated
k141_2316 flag=1 multi=1544.0000 len=1179	Rhodococcus qingshengii	25	1179	Annotated
k141_878 flag=1 multi=694.0000 len=20546	Prescottella equi	26	20546	Target
k141_1137 flag=1 multi=653.0000 len=2272	Rhodococcus qingshengii	25	2272	Annotated
k141_1836 flag=1 multi=208.0000 len=362	Escherichia coli	90	362	Target
k141_1153 flag=1 multi=268.0000 len=592	Rhodococcus qingshengii	25	592	Annotated
k141_2227 flag=1 multi=422.0000 len=362	Rhodococcus qingshengii	7	362	Annotated
k141_407 flag=1 multi=652.0000 len=13723	Rhodococcus qingshengii	25	13723	Annotated
k141_1145 flag=1 multi=808.0000 len=524	NA	NA	524	Unannotated
k141_964 flag=1 multi=1066.0000 len=2957	Streptomyces europaeiscabiei	6	2957	Target
k141_657 flag=1 multi=687.0000 len=23157	Rhodococcus qingshengii	5	23157	Annotated
k141_1994 flag=1 multi=678.0000 len=3842	Rhodococcus qingshengii	25	3842	Annotated
k141_2025 flag=1 multi=684.0000 len=11600	Rhodococcus qingshengii	25	11600	Annotated
k141_1614 flag=1 multi=795.0000 len=11424	Rhodococcus qingshengii	25	11424	Annotated
k141_1178 flag=1 multi=347.0000 len=818	Rhodococcus qingshengii	16	818	Annotated
k141_2222 flag=1 multi=470.0000 len=438	Rhodococcus qingshengii	25	438	Annotated
k141_2050 flag=1 multi=712.0000 len=22162	Prescottella equi	26	22162	Target
k141_698 flag=1 multi=689.0000 len=745	Rhodococcus qingshengii	18	745	Annotated
k141_1955 flag=1 multi=654.0000 len=5104	Prescottella equi	26	5104	Target
k141_693 flag=1 multi=479.0000 len=465	Rhodococcus qingshengii	11	465	Annotated
k141_659 flag=1 multi=242.0000 len=403	Rhodococcus qingshengii	24	403	Annotated
k141_704 flag=1 multi=305.0000 len=964	Rhodococcus qingshengii	26	964	Annotated
k141_802 flag=1 multi=551.0000 len=6734	Rhodococcus qingshengii	25	6734	Annotated
k141_2032 flag=1 multi=674.0000 len=2158	Rhodococcus qingshengii	25	2158	Annotated
k141_1473 flag=1 multi=139.0000 len=332	Rhodococcus qingshengii	25	332	Annotated
k141_1625 flag=1 multi=195.0000 len=413	Rhodococcus qingshengii	25	413	Annotated
k141_2255 flag=1 multi=642.0000 len=3616	Rhodococcus qingshengii	25	3616	Annotated
k141_887 flag=1 multi=452.0000 len=1916	Rhodococcus qingshengii	28	1916	Annotated
k141_1787 flag=1 multi=739.0000 len=1701	Rhodococcus qingshengii	25	1701	Annotated
k141_1783 flag=1 multi=254.0000 len=537	Rhodococcus qingshengii	25	537	Annotated
k141_2096 flag=1 multi=693.0000 len=43663	Rhodococcus qingshengii	25	43663	Annotated
k141_1475 flag=1 multi=676.0000 len=3452	Rhodococcus qingshengii	25	3452	Annotated
k141_2283 flag=1 multi=602.0000 len=1919	Rhodococcus qingshengii	26	1919	Annotated
k141_1962 flag=1 multi=321.0000 len=11452	Burkholderia glumae	4	11452	Target
k141_1249 flag=1 multi=27.0000 len=333	Achromobacter xylosoxidans	6	333	Target
k141_518 flag=1 multi=721.0000 len=23655	Rhodococcus qingshengii	25	23655	Annotated
k141_814 flag=1 multi=648.0000 len=443	Rhodococcus qingshengii	25	443	Annotated
k141_1257 flag=1 multi=630.0000 len=28116	Rhodococcus qingshengii	25	28116	Annotated
k141_777 flag=1 multi=884.0000 len=331	Rhodococcus erythropolis	9	331	Annotated
k141_2295 flag=1 multi=147.0000 len=313	Rhodococcus qingshengii	26	313	Annotated
k141_2368 flag=3 multi=33.1919 len=313	NA	NA	313	Unannotated
k141_780 flag=1 multi=666.0000 len=982	Rhodococcus qingshengii	25	982	Annotated
k141_2109 flag=1 multi=111.0000 len=358	NA	NA	358	Unannotated
k141_720 flag=1 multi=687.0000 len=4117	Rhodococcus qingshengii	25	4117	Annotated
k141_157 flag=1 multi=554.0000 len=1523	Rhodococcus qingshengii	25	1523	Annotated
