query	subject	cov	similarity
NC_070679.1	NC_070675.1	89.957912	95.999166
NC_070680.1	NC_070703.1	88.948328	90.830106
NC_070681.1	NC_070672.1	79.540578	84.908412
NC_070682.1	NC_070718.1	89.373637	89.220221
NC_070683.1	NC_070653.1	96.370744	90.451000
NC_070684.1	NC_070685.1	86.447546	96.757019
NC_070685.1	NC_070684.1	96.053751	96.745320
NC_070686.1	NC_070675.1	91.706752	90.701338
NC_070687.1	NC_070655.1	98.186205	96.500639
NC_070688.1	NC_070718.1	92.755185	90.939653
NC_070689.1	NC_070651.1	95.813148	91.154464
NC_070690.1	NC_070660.1	89.243542	90.856682
NC_070691.1	NC_070692.1	95.548551	96.177778
NC_070692.1	NC_070691.1	97.308430	96.186915
NC_070693.1	NC_070664.1	88.242245	97.047189
NC_070694.1	NC_070707.1	96.593958	93.301890
NC_070695.1	NC_070656.1	93.597076	92.280888
NC_070696.1	NC_070697.1	98.245403	92.901075
NC_070697.1	NC_070659.1	97.007555	96.577098
NC_070698.1	NC_070700.1	94.035689	95.678993
NC_070699.1	NC_070694.1	92.670275	97.404162
NC_070700.1	NC_070698.1	95.470484	95.670447
NC_070701.1	NC_070709.1	87.363118	89.716454
NC_070702.1	NC_070672.1	81.952174	85.335211
NC_070703.1	NC_070691.1	94.620709	89.549047
NC_070704.1	NC_070658.1	89.040912	88.161366
NC_070705.1	NC_070707.1	95.937949	95.925811
NC_070706.1	NC_070705.1	94.517617	98.564724
NC_070707.1	NC_070705.1	97.305198	95.941685
NC_070708.1	NC_070709.1	96.634575	97.744427
NC_070709.1	NC_070708.1	93.807296	97.733812
NC_070710.1	NC_070653.1	97.875664	93.344875
NC_070711.1	NC_070712.1	96.274096	96.737621
NC_070712.1	NC_070711.1	96.965056	96.739745
NC_070713.1	NC_070669.1	96.967378	97.327608
NC_070714.1	NC_070665.1	89.715976	89.749236
NC_070715.1	NC_070666.1	93.908966	89.924900
NC_070716.1	NC_070657.1	90.904980	88.391679
NC_070717.1	NC_070719.1	92.697867	96.199405
NC_070718.1	NC_070688.1	85.237083	90.957177
NC_070719.1	NC_070717.1	93.096427	96.175146
NC_070720.1	NC_070689.1	83.154394	96.117912
NC_070721.1	NC_070707.1	94.974525	93.538190
NC_070722.1	NC_070651.1	97.836723	96.018828
NC_070723.1	NC_070721.1	95.632424	95.843313
NC_070724.1	NC_070707.1	96.377039	93.511181
NC_070725.1	NC_070660.1	88.625729	91.518909
NC_070726.1	NC_070705.1	75.828900	87.155990
NC_070727.1	NC_022914.1	21.655037	76.186208
NC_070758.1	NC_047951.1	65.452929	70.190909
NC_070759.1	NC_018454.1	23.370418	66.851819
NC_070760.1	NC_047986.1	15.549839	68.600363
NC_070761.1	NC_070763.1	26.763614	70.356132
NC_070762.1	NC_070763.1	64.727077	74.764490
NC_070763.1	NC_070762.1	65.593743	74.776604
NC_070764.1	NC_048176.1	95.205604	95.714846
NC_070765.1	NC_024209.1	10.994273	67.338020
NC_070766.1	NC_070767.1	51.281566	67.756855
NC_070767.1	NC_070766.1	54.176995	67.755406
NC_070768.1	NC_070769.1	77.870377	96.343113
NC_070769.1	NC_070768.1	79.530014	96.354697
NC_070770.1	NC_070771.1	60.988271	89.488776
NC_070771.1	NC_070770.1	58.812164	89.457005
NC_070772.1	NC_070773.1	42.688893	85.491488
NC_070773.1	NC_070772.1	43.332509	85.502494
NC_070774.1	NC_070773.1	14.663672	90.995328
NC_070775.1	NC_073429.1	3.589973	71.316482
NC_070776.1	NC_070778.1	92.662330	92.900233
NC_070777.1	NC_070778.1	95.068388	93.615236
NC_070778.1	NC_070777.1	94.577589	93.611413
NC_070779.1	NC_042067.1	92.223411	94.294102
NC_070780.1	NC_028957.1	91.680856	91.477795
NC_070781.1	NC_048724.1	73.618218	74.448278
NC_070782.1	NC_055791.1	53.915944	70.703824
NC_070783.1	NC_070784.1	86.106562	82.218926
NC_070784.1	NC_070783.1	85.950401	82.230831
NC_070785.1	NC_070786.1	97.592683	97.255914
NC_070786.1	NC_070785.1	97.090576	97.241955
NC_070787.1	NC_070794.1	75.881642	94.274011
NC_070788.1	NC_070794.1	72.729736	93.062815
NC_070789.1	NC_070791.1	76.197781	88.666521
NC_070790.1	NC_070791.1	82.656840	97.102384
NC_070791.1	NC_031061.1	92.200795	99.164443
NC_070792.1	NC_070795.1	81.110459	94.176576
NC_070793.1	NC_031233.1	95.196866	99.833717
NC_070794.1	NC_031233.1	90.815062	96.057087
NC_070795.1	NC_031233.1	87.204448	94.532595
NC_070796.1	NC_031226.1	70.772165	95.572698
NC_070797.1	NC_070799.1	61.457504	87.459816
NC_070798.1	NC_070801.1	76.560267	92.417308
NC_070799.1	NC_070800.1	77.636360	94.906443
NC_070800.1	NC_041883.1	92.432097	98.719898
NC_070801.1	NC_070803.1	89.298010	95.335297
NC_070802.1	NC_070804.1	95.274228	94.437653
NC_070803.1	NC_070804.1	94.174884	95.824748
NC_070804.1	NC_070803.1	92.774312	95.866432
NC_070805.1	NC_070815.1	64.047819	88.519808
NC_070806.1	NC_070813.1	87.683774	99.064129
NC_070807.1	NC_070813.1	83.898607	96.692932
NC_070808.1	NC_070807.1	81.937637	96.578049
NC_070809.1	NC_070810.1	86.454771	95.750925
NC_070810.1	NC_070809.1	83.893523	95.750295
NC_070811.1	NC_070812.1	93.054741	97.602692
NC_070812.1	NC_070811.1	93.364600	97.602980
NC_070813.1	NC_070806.1	86.852491	99.066328
NC_070814.1	NC_070808.1	73.793266	93.958396
NC_070815.1	NC_070814.1	69.301991	91.674726
NC_070816.1	NC_070799.1	53.220256	87.132481
NC_070817.1	NC_070818.1	62.036027	94.770745
NC_070818.1	NC_070817.1	62.056251	94.765790
NC_070819.1	NC_031226.1	61.754427	87.218095
NC_070820.1	NC_013594.1	2.821964	67.799404
NC_070821.1	NC_025458.1	57.914853	72.959953
NC_070822.1	NC_028819.1	11.432148	69.358334
NC_070823.1	NC_070824.1	26.038494	77.732523
NC_070824.1	NC_070823.1	27.883865	77.729958
NC_070825.1	NC_070826.1	95.062285	99.501293
NC_070826.1	NC_070825.1	96.140926	99.505325
NC_070827.1	NC_070969.1	18.925657	70.879690
NC_070828.1	NC_014229.1	66.659922	74.109843
NC_070829.1	NC_070830.1	86.092683	80.087372
NC_070830.1	NC_070829.1	85.664255	80.122961
NC_070831.1	NC_070832.1	75.704977	92.505215
NC_070832.1	NC_070831.1	82.215301	92.544446
NC_070833.1	NC_070831.1	65.918098	85.796526
NC_070834.1	NC_070831.1	61.969345	77.941388
NC_070835.1	NC_070831.1	75.425480	87.718295
NC_070836.1	NC_070835.1	66.188630	82.024566
NC_070837.1	NC_070831.1	56.446942	85.770511
NC_070838.1	NC_041961.1	36.189294	70.645748
NC_070839.1	NC_031944.1	72.481640	72.850702
NC_070840.1	NC_079187.1	76.123561	77.468599
NC_070841.1	NC_070842.1	98.081894	96.618577
NC_070842.1	NC_070841.1	96.743076	96.616426
NC_070843.1	NC_070845.1	95.087232	91.863092
NC_070844.1	NC_070843.1	91.058960	90.952512
NC_070845.1	NC_070843.1	94.073202	91.868415
NC_070846.1	NC_054640.1	79.723980	91.686319
NC_070847.1	NC_070858.1	57.020491	73.211288
NC_070848.1	NC_028799.1	24.468187	68.593911
NC_070849.1	NC_008720.1	19.148242	69.172787
NC_070850.1	NC_070873.1	76.579536	76.177369
NC_070851.1	NC_070852.1	92.550495	88.044228
NC_070852.1	NC_070851.1	93.530204	88.051189
NC_070853.1	NC_070855.1	98.335666	95.892599
NC_070854.1	NC_070856.1	94.361161	94.213717
NC_070855.1	NC_070853.1	98.593780	95.892179
NC_070856.1	NC_070854.1	95.674933	94.217658
NC_070857.1	NC_049469.1	62.809885	71.607019
NC_070858.1	NC_070847.1	58.123075	73.212483
NC_070859.1	NC_049435.1	76.937170	75.790730
NC_070860.1	NC_048654.1	89.170463	94.028170
NC_070861.1	NC_048659.1	86.184280	85.191270
NC_070862.1	NC_070864.1	99.101053	94.094021
NC_070863.1	NC_029101.1	99.383570	94.122520
NC_070864.1	NC_070862.1	99.014248	94.084121
NC_070865.1	NC_070864.1	99.986250	94.713695
NC_070866.1	NC_048697.1	90.788182	88.618898
NC_070867.1	NC_070868.1	98.076359	93.629205
NC_070868.1	NC_049463.1	98.291673	88.673712
NC_070869.1	NC_024790.1	87.740068	92.575136
NC_070870.1	NC_070871.1	88.224696	89.801547
NC_070871.1	NC_070872.1	90.588014	94.938023
NC_070872.1	NC_070871.1	91.460935	94.973979
NC_070873.1	NC_041906.1	88.410358	92.067352
NC_070874.1	NC_041906.1	88.236353	92.205437
NC_070875.1	NC_023555.1	4.875608	68.017089
NC_070875.1	NC_042029.1	4.875608	68.017089
NC_070876.1	NC_003324.1	47.171251	71.929456
NC_070877.1	NC_073332.1	16.463913	69.085204
NC_070878.1	NC_023550.1	99.881846	89.967224
NC_070879.1	NC_070880.1	99.792020	94.503223
NC_070880.1	NC_070879.1	99.819593	94.518000
NC_070881.1	NC_074659.1	8.711781	77.147825
NC_070882.1	NC_028999.1	45.020113	70.111176
NC_070883.1	NC_070884.1	92.074600	81.538153
NC_070884.1	NC_070885.1	94.869678	91.008781
NC_070885.1	NC_070884.1	94.557929	91.020453
NC_070886.1	NC_070887.1	97.113775	95.385494
NC_070887.1	NC_025429.1	98.014547	95.433872
NC_070888.1	NC_070887.1	93.502210	88.316856
NC_070889.1	NC_070888.1	94.406481	90.771774
NC_070890.1	NC_025429.1	37.634026	68.786513
NC_070891.1	NC_070892.1	98.230586	95.882017
NC_070892.1	NC_070891.1	97.672688	95.875637
NC_070893.1	NC_070891.1	94.618779	94.105195
NC_070894.1	NC_070892.1	93.805457	91.910054
NC_070895.1	NC_070897.1	93.834264	88.711316
NC_070896.1	NC_070897.1	97.082644	94.953145
NC_070897.1	NC_070896.1	95.481577	94.953921
NC_070898.1	NC_070899.1	90.610624	98.736027
NC_070899.1	NC_047763.1	93.144584	98.134500
NC_070900.1	NC_031069.1	85.028427	92.820622
NC_070901.1	NC_047763.1	70.964161	97.014551
NC_070902.1	NC_049389.1	95.878216	96.925295
NC_070903.1	NC_070904.1	83.441782	95.070147
NC_070904.1	NC_005056.1	95.354866	96.972389
NC_070905.1	NC_049457.1	86.082173	96.120119
NC_070906.1	NC_049389.1	91.479835	96.103070
NC_070907.1	NC_049457.1	82.415851	94.999809
NC_070908.1	NC_005056.1	92.356548	96.099951
NC_070909.1	NC_019488.1	82.549149	87.763427
NC_070910.1	NC_015273.1	93.461527	87.018017
NC_070911.1	NC_001317.1	92.016807	91.228255
NC_070912.1	NC_055911.1	90.570562	98.362573
NC_070913.1	NC_070909.1	28.491544	67.827012
NC_070914.1	NC_070915.1	97.585865	95.599103
NC_070915.1	NC_070914.1	88.856137	95.599462
NC_070916.1	NC_070914.1	85.835646	93.230255
NC_070917.1	NC_049395.1	63.337903	67.539301
NC_070918.1	NC_070915.1	73.049258	89.894368
NC_070919.1	NC_003278.1	17.945969	67.405075
NC_070920.1	NC_070919.1	14.883235	67.792699
NC_070921.1	NC_016767.1	92.035960	83.376139
NC_070922.1	NC_070926.1	91.558674	96.675536
NC_070923.1	NC_070925.1	91.174807	97.644447
NC_070924.1	NC_070925.1	92.770893	98.134464
NC_070925.1	NC_070923.1	95.103619	97.649800
NC_070926.1	NC_070925.1	95.209343	98.048170
NC_070927.1	NC_070928.1	94.042146	98.032635
NC_070928.1	NC_070927.1	95.355105	97.787462
NC_070929.1	NC_003050.2	92.348866	96.384483
NC_070930.1	NC_003050.2	90.031341	98.374910
NC_070931.1	NC_031059.1	1.889329	69.142788
NC_070932.1	NC_070876.1	18.743100	67.086715
NC_070933.1	NC_070876.1	0.606399	71.976052
NC_070934.1	NC_070935.1	93.570631	96.170375
NC_070935.1	NC_070934.1	93.354436	96.173735
NC_070936.1	NC_016571.1	53.721676	71.353532
NC_070937.1	NC_028773.1	99.539193	99.484682
NC_070938.1	NC_070944.1	94.546926	93.690413
NC_070939.1	NC_070940.1	97.019498	95.626654
NC_070940.1	NC_070939.1	97.511023	95.629491
NC_070941.1	NC_070942.1	94.972213	95.181289
NC_070942.1	NC_070941.1	92.920429	95.190678
NC_070943.1	NC_031224.2	97.051952	96.439946
NC_070944.1	NC_070943.1	96.712818	98.028600
NC_070945.1	NC_070939.1	90.960149	91.762584
NC_070946.1	NC_070947.1	97.031774	94.476175
NC_070947.1	NC_070946.1	96.770792	94.497542
NC_070948.1	NC_031074.1	72.766877	78.045657
NC_070949.1	NC_048197.1	29.535506	72.059343
NC_070950.1	NC_048747.1	7.530892	66.749467
NC_070951.1	NC_048802.1	91.409978	94.397544
NC_070952.1	NC_071015.1	52.241289	70.745106
NC_070953.1	NC_027118.1	5.858718	69.423776
NC_070954.1	NC_070955.1	48.524765	74.582575
NC_070955.1	NC_070954.1	37.445199	74.512392
NC_070956.1	NC_070958.1	97.988168	96.416399
NC_070957.1	NC_070956.1	94.887412	95.566933
NC_070958.1	NC_070956.1	98.281960	96.419511
NC_070959.1	NC_070965.1	80.906093	83.302193
NC_070960.1	NC_031235.1	87.002990	81.576068
NC_070961.1	NC_023587.1	78.089310	74.778465
NC_070962.1	NC_015279.1	32.987366	73.306322
NC_070963.1	NC_020851.1	32.105281	71.665569
NC_070964.1	NC_020859.1	34.357244	71.234796
NC_070965.1	NC_070959.1	80.829143	83.326979
NC_070966.1	NC_070967.1	95.949871	96.306937
NC_070967.1	NC_070966.1	96.286644	96.304170
NC_070968.1	NC_054671.1	92.253293	77.666964
NC_070969.1	NC_016767.1	25.050956	72.226924
NC_070970.1	NC_070971.1	97.440127	96.048068
NC_070971.1	NC_070970.1	97.517567	96.038249
NC_070972.1	NC_048712.1	51.024038	69.102190
NC_070973.1	NC_019402.1	97.636674	88.648888
NC_070974.1	NC_015938.1	97.203871	95.325945
NC_070975.1	NC_048861.1	97.357712	94.637425
NC_070976.1	NC_070975.1	96.865526	96.284518
NC_070977.1	NC_070973.1	33.409820	70.446657
NC_070978.1	NC_048774.1	6.525636	67.749628
NC_070979.1	NC_023593.1	91.200961	93.294132
NC_070980.1	NC_070982.1	95.630726	95.151778
NC_070981.1	NC_070982.1	91.204949	91.375733
NC_070982.1	NC_070980.1	96.721982	95.149291
NC_070983.1	NC_070982.1	95.102504	97.039923
NC_070984.1	NC_070990.1	90.248910	93.677352
NC_070985.1	NC_018835.1	89.450863	92.886820
NC_070986.1	NC_070988.1	88.967312	92.969670
NC_070987.1	NC_018835.1	93.919297	93.271985
NC_070988.1	NC_070989.1	92.335378	93.787307
NC_070989.1	NC_027395.1	96.768314	97.206697
NC_070990.1	NC_010324.1	93.075259	94.792812
NC_070991.1	NC_027395.1	90.250559	92.298466
NC_070992.1	NC_027395.1	88.314092	91.327762
NC_070993.1	NC_028903.1	90.911369	91.916237
NC_070994.1	NC_030907.1	65.419466	70.809389
NC_070995.1	NC_070996.1	74.445917	78.713647
NC_070996.1	NC_070995.1	80.032713	78.466377
NC_070997.1	NC_070995.1	72.205547	73.274999
NC_070998.1	NC_070999.1	86.016590	88.869900
NC_070999.1	NC_070998.1	86.817319	88.869133
NC_071000.1	NC_071001.1	95.555284	96.117850
NC_071001.1	NC_071000.1	94.324492	96.112591
NC_071002.1	NC_049933.1	96.555543	86.604034
NC_071003.1	NC_070949.1	20.150159	72.376128
NC_071004.1	NC_070934.1	7.351207	66.782632
NC_071005.1	NC_071006.1	94.300114	93.033834
NC_071006.1	NC_071005.1	96.686105	93.041935
NC_071007.1	NC_070999.1	40.581805	67.635432
NC_071008.1	NC_021190.1	1.961311	73.235384
NC_071009.1	NC_031066.1	94.138424	92.513675
NC_071010.1	NC_042097.1	95.782825	95.897251
NC_071011.1	NC_025443.1	64.402547	80.311874
NC_071012.1	NC_071013.1	93.723183	97.640213
NC_071013.1	NC_071012.1	94.196743	97.625087
NC_071014.1	NC_030906.1	6.496369	69.040141
NC_071015.1	NC_070952.1	54.169228	70.758092
NC_071016.1	NC_009990.1	57.797560	73.292270
NC_071017.1	NC_071018.1	79.928935	82.989766
NC_071018.1	NC_071017.1	79.062953	82.991631
NC_071019.1	NC_071021.1	95.780543	96.534063
NC_071020.1	NC_071021.1	96.034835	95.379698
NC_071021.1	NC_071019.1	96.440349	96.540354
NC_071022.1	NC_071032.1	26.882093	73.013603
NC_071023.1	NC_071027.1	98.388108	92.661614
NC_071024.1	NC_071025.1	87.607456	87.240965
NC_071025.1	NC_071024.1	87.227893	87.266464
NC_071026.1	NC_071027.1	95.057922	98.095729
NC_071027.1	NC_071030.1	98.855955	94.446346
NC_071028.1	NC_071030.1	93.464037	85.634472
NC_071029.1	NC_071028.1	91.578294	88.287052
NC_071030.1	NC_071027.1	98.053214	94.438184
NC_071031.1	NC_071032.1	89.051374	78.950973
NC_071032.1	NC_071031.1	89.412524	78.933005
NC_071033.1	NC_071034.1	85.189611	80.104655
NC_071034.1	NC_071033.1	88.423819	80.101471
NC_071035.1	NC_071032.1	76.390282	77.460968
NC_071036.1	NC_010116.1	8.572931	67.018441
NC_071037.1	NC_031258.1	92.075165	87.014158
NC_071038.1	NC_048089.1	87.758498	88.307524
NC_071039.1	NC_042116.1	2.626376	68.222324
NC_071040.1	NC_071041.1	70.986846	80.043754
NC_071041.1	NC_071040.1	72.612530	80.036944
NC_071042.1	NC_071043.1	83.292360	89.587897
NC_071043.1	NC_071042.1	86.669738	89.731991
NC_071044.1	NC_023007.1	82.836067	79.384022
NC_071045.1	NC_023007.1	93.125511	93.741751
NC_071046.1	NC_071047.1	96.655026	97.638431
NC_071047.1	NC_071046.1	94.434478	97.615644
NC_071048.1	NC_071047.1	96.040360	94.800561
NC_071049.1	NC_071041.1	38.709135	69.326982
NC_071050.1	NC_073050.1	91.674705	96.767163
NC_071051.1	NC_071053.1	86.945827	95.661258
NC_071052.1	NC_071054.1	94.801638	96.715961
NC_071053.1	NC_071051.1	91.854414	95.385280
NC_071054.1	NC_071056.1	93.661972	97.781542
NC_071055.1	NC_071052.1	95.671819	96.487644
NC_071056.1	NC_071054.1	94.771544	97.775854
NC_071057.1	NC_071056.1	92.717940	98.438549
NC_071058.1	NC_071051.1	78.105505	98.561440
NC_071059.1	NC_071057.1	82.661402	96.479108
NC_071060.1	NC_071059.1	75.959378	96.724162
NC_071061.1	NC_071066.1	81.391751	92.868740
NC_071062.1	NC_071069.1	88.712971	96.692799
NC_071063.1	NC_071071.1	91.239782	90.094761
NC_071064.1	NC_071065.1	82.536055	94.550056
NC_071065.1	NC_071061.1	89.909426	89.292063
NC_071066.1	NC_071067.1	95.267704	96.355711
NC_071067.1	NC_071066.1	88.825782	96.313464
NC_071068.1	NC_004303.1	81.229581	86.110998
NC_071069.1	NC_071070.1	94.131607	97.568377
NC_071070.1	NC_071069.1	95.395999	97.565458
NC_071071.1	NC_071063.1	88.278358	90.028016
NC_071072.1	NC_071070.1	85.239973	91.364451
NC_071073.1	NC_020197.1	81.585778	84.419936
NC_071074.1	NC_071085.1	91.345575	94.617195
NC_071075.1	NC_071079.1	86.460745	91.491835
NC_071076.1	NC_071082.1	92.081183	96.937130
NC_071077.1	NC_071076.1	96.143743	97.606521
NC_071078.1	NC_071076.1	96.844878	95.645975
NC_071079.1	NC_071073.1	83.027809	86.324277
NC_071080.1	NC_007019.1	96.190780	97.641582
NC_071081.1	NC_071083.1	92.377910	96.057762
NC_071082.1	NC_071076.1	94.621040	96.940317
NC_071083.1	NC_071085.1	90.755437	89.078320
NC_071084.1	NC_071074.1	87.964070	95.466432
NC_071085.1	NC_071083.1	92.990668	89.083980
NC_071086.1	NC_071064.1	76.739054	86.257392
NC_071128.1	NC_071134.1	73.302284	90.137903
NC_071129.1	NC_071138.1	74.529597	89.369557
NC_071130.1	NC_041900.1	76.511102	90.932974
NC_071131.1	NC_071141.1	75.995741	88.454665
NC_071132.1	NC_071133.1	69.810874	88.344945
NC_071133.1	NC_041900.1	82.100466	94.483779
NC_071134.1	NC_041900.1	84.618421	96.383081
NC_071135.1	NC_071136.1	80.984107	90.509261
NC_071136.1	NC_071135.1	79.048672	90.518442
NC_071137.1	NC_071139.1	77.167455	90.658818
NC_071138.1	NC_041900.1	81.674582	91.491385
NC_071139.1	NC_071138.1	80.089128	91.817570
NC_071140.1	NC_071141.1	77.403636	92.370861
NC_071141.1	NC_071140.1	75.236475	92.337294
NC_071142.1	NC_071154.1	65.266524	86.726243
NC_071143.1	NC_071148.1	70.722932	90.445460
NC_071144.1	NC_071147.1	72.064516	89.204639
NC_071145.1	NC_071146.1	72.164711	89.971784
NC_071146.1	NC_071145.1	74.600805	89.957081
NC_071147.1	NC_071148.1	100.000000	99.998030
NC_071148.1	NC_071147.1	100.000000	99.998029
NC_071149.1	NC_071150.1	92.913499	96.910330
NC_071150.1	NC_071151.1	95.262941	97.253259
NC_071151.1	NC_071150.1	95.702267	97.256051
NC_071152.1	NC_071150.1	77.604471	86.013283
NC_071153.1	NC_071151.1	75.028862	87.700604
NC_071154.1	NC_054654.1	85.566161	95.889227
NC_071155.1	NC_071157.1	72.585599	84.933409
NC_071156.1	NC_071157.1	79.608824	86.905495
NC_071157.1	NC_071156.1	76.867304	86.901833
NC_072498.1	NC_072501.1	95.855737	86.821579
NC_072499.1	NC_031058.1	96.936686	94.154639
NC_072500.1	NC_031058.1	98.530707	94.443533
NC_072501.1	NC_031058.1	96.888996	95.114294
NC_072502.1	NC_072498.1	25.766921	69.225533
NC_072503.1	NC_072499.1	25.748710	69.454832
NC_072504.1	NC_072499.1	33.271894	69.030045
NC_072809.1	NC_024381.1	81.115386	95.108608
NC_072810.1	NC_069751.1	97.944417	95.384816
NC_072811.1	NC_023590.1	40.893182	66.993288
NC_073022.1	NC_028699.1	39.008516	72.464332
NC_073023.1	NC_073025.1	81.056374	74.603830
NC_073024.1	NC_073025.1	97.484335	92.865379
NC_073025.1	NC_073024.1	95.676471	92.874529
NC_073026.1	NC_073028.1	80.882144	73.203038
NC_073027.1	NC_073032.1	80.497892	74.849097
NC_073028.1	NC_073033.1	85.554945	80.214527
NC_073029.1	NC_052966.1	86.910701	77.849666
NC_073030.1	NC_028931.1	64.577496	72.823612
NC_073031.1	NC_073037.1	68.978014	77.354916
NC_073032.1	NC_073036.1	98.633129	85.202048
NC_073033.1	NC_073034.1	99.466943	86.159341
NC_073034.1	NC_073033.1	99.105719	86.159509
NC_073035.1	NC_073034.1	98.546489	96.833342
NC_073036.1	NC_073032.1	98.725478	85.205152
NC_073037.1	NC_073039.1	96.340998	94.211333
NC_073038.1	NC_073039.1	98.364555	95.896304
NC_073039.1	NC_073038.1	98.467014	95.891800
NC_073040.1	NC_007734.1	88.545855	95.051529
NC_073041.1	NC_007734.1	98.907190	99.268115
NC_073042.1	NC_073043.1	91.507531	93.169525
NC_073043.1	NC_073042.1	95.162629	93.165079
NC_073044.1	NC_073045.1	86.461920	94.566247
NC_073045.1	NC_073043.1	88.703834	94.168840
NC_073046.1	NC_073049.1	89.392335	91.161516
NC_073047.1	NC_073049.1	87.246578	92.249405
NC_073048.1	NC_073049.1	90.840830	92.254700
NC_073049.1	NC_073048.1	93.207949	92.254343
NC_073050.1	NC_071050.1	92.245502	96.759393
NC_073051.1	NC_073089.1	96.305141	90.014369
NC_073052.1	NC_031113.1	96.382019	91.410326
NC_073053.1	NC_031081.1	98.904306	93.222738
NC_073054.1	NC_031081.1	98.600342	93.430827
NC_073055.1	NC_073054.1	98.592879	95.874609
NC_073056.1	NC_073073.1	91.157616	88.516197
NC_073057.1	NC_073056.1	94.951745	89.772581
NC_073058.1	NC_073060.1	95.647400	95.074710
NC_073059.1	NC_073061.1	97.011692	96.228965
NC_073060.1	NC_073061.1	96.943630	96.867796
NC_073061.1	NC_073060.1	98.101699	97.018492
NC_073062.1	NC_073079.1	95.062691	92.468931
NC_073063.1	NC_073077.1	94.431676	91.276777
NC_073064.1	NC_073065.1	99.993465	93.676000
NC_073065.1	NC_073064.1	100.000000	93.676000
NC_073066.1	NC_073072.1	97.044813	91.947611
NC_073067.1	NC_073072.1	97.735129	91.263270
NC_073068.1	NC_073069.1	97.416584	90.898842
NC_073069.1	NC_073070.1	100.000000	90.899000
NC_073070.1	NC_073069.1	100.000000	90.899000
NC_073071.1	NC_073072.1	96.709675	91.884965
NC_073072.1	NC_031081.1	97.536238	92.053086
NC_073073.1	NC_031081.1	95.911617	90.677245
NC_073074.1	NC_012223.2	99.408324	92.189254
NC_073075.1	NC_073069.1	96.069323	90.958690
NC_073076.1	NC_073080.1	96.652183	92.244222
NC_073077.1	NC_073089.1	97.538945	93.016635
NC_073078.1	NC_073080.1	95.878957	92.969836
NC_073079.1	NC_073080.1	98.734944	93.315710
NC_073080.1	NC_073079.1	98.394613	93.317829
NC_073081.1	NC_073080.1	96.145877	92.999166
NC_073082.1	NC_073081.1	95.784412	93.417457
NC_073083.1	NC_073084.1	97.275538	92.076634
NC_073084.1	NC_073061.1	97.998296	88.963869
NC_073085.1	NC_073086.1	98.400584	95.625157
NC_073086.1	NC_073085.1	100.000000	95.506094
NC_073087.1	NC_073088.1	98.074735	91.711847
NC_073088.1	NC_073087.1	97.261123	91.701982
