fragment	sample	count	start	alignment
k141_80	21JS832553-1RL-UDB-109-S200028714-L1-NA	50	264	3S27M20S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	89	264	27M23S
k141_80	MAX75151-1RL-UDB-111-S200032745-L1-NA	91	264	12S27M11S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	170	264	24S26M
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	161	264	12S27M11S
k141_80	SRR24415953	540	261	22S33M46S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	2	264	22S27M1S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	166	264	12S27M11S
k141_267	ZZMAX74318-AD-DH-2D-1L-UDB-173-S250007197-L1-NA	6	2137	40M10S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	198	264	10S27M13S
k141_80	SRR24415953	1670	265	29M72S
k141_80	SRR24415953	386	261	24S33M44S
k141_80	MAX72520-1RL-UDB-172-S200027793-L1-NA	1	264	22S27M1S
k141_80	SRR24415953	573	261	30S33M38S
k141_80	MAX7607201-1RL-UDB-128-S200033143-L1-NA	49	264	1S27M22S
k141_80	SRR24415953	1020	261	1S33M67S
k141_80	20JS80412-1RL-UDB-191-S200028715-L1-NA	27	264	1S27M22S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	151	264	24S26M
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	48	264	22S27M1S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	137	264	10S27M13S
k141_80	SRR24415953	1198	261	66S33M2S
k141_80	MAX75311-1RL-UDB-142-S200033153-L1-NA	7	264	3S27M20S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	70	264	22S27M1S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	238	264	12S27M11S
k141_80	MAX75151-1RL-UDB-111-S200032745-L1-NA	51	264	15S27M8S
k141_80	SRR24415953	1120	261	34S33M34S
k141_80	SRR24415953	103	261	43S33M25S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	37	264	13S27M10S
k141_80	MAX62265-1RL-UDB-141-S200028062-L1-NA	45	264	21S27M2S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	169	264	7S27M16S
k141_80	SRR24415953	213	261	24S33M44S
k141_80	SRR24415953	1376	261	68S33M
k141_80	SRR24415953	1433	261	10S33M58S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	137	264	27M23S
k141_80	SRR24415953	809	261	18S33M50S
k141_80	MAX86023-1RL-UDB-110-S200043840-L1-NA	19	261	18S26M6S
k141_80	SRR24415953	379	261	11S33M57S
k141_80	MAX74826-1RL-UDB-127-S200033143-L1-NA	5	264	21S27M2S
k141_80	SRR24415953	895	261	55S33M13S
k141_80	SRR24415953	1123	261	47S33M21S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	79	264	27M23S
k141_80	21JS832553-1RL-UDB-109-S200028714-L1-NA	82	264	3S27M20S
k141_80	SRR24415953	976	261	7S33M61S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	175	264	23S27M
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	125	264	9S27M14S
k141_80	ZZ22JS003005-1R-1L-UDB-115-S250015107-L1-NA	11	264	24S26M
k141_80	MAX62450-1RL-UDB-170-S200028672-L1-NA	90	264	14S27M9S
k141_79	SRR24415951	47	278	26S75M
k141_80	SRR24415953	111	261	4S33M64S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	120	264	27M23S
k141_80	SRR24415953	784	261	18S33M50S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	78	264	15S27M8S
k141_80	SRR24415953	1127	261	46S33M22S
k141_80	MAX74826-1RL-UDB-127-S200033143-L1-NA	15	264	27M23S
k141_80	MAX62265-1RL-UDB-141-S200028062-L1-NA	4	264	21S27M2S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	191	264	6S27M17S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	151	264	13S27M10S
k141_80	MAX70560-1RL-UDB-159-S200028684-L1-NA	71	264	23S27M
k141_80	MAX75185-1RL-UDB-159-S200033165-L1-NA	58	264	27M23S
k141_79	SRR24415951	63	278	21S79M1S
k141_80	SRR24415953	880	261	55S33M13S
k141_80	SRR24415953	1414	261	6S33M62S
k141_80	MAX74826-1RL-UDB-127-S200033143-L1-NA	4	264	27M23S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	164	264	14S27M9S
k141_80	MAX86023-1RL-UDB-110-S200043840-L1-NA	4	261	24S26M
k141_80	SRR24415953	1343	261	41S33M27S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	28	264	13S27M10S
k141_80	MAX75185-1RL-UDB-159-S200033165-L1-NA	65	264	11S27M12S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	4	264	24S26M
k141_80	MAX70000-1RL-UDB-109-S200032949-L1-NA	33	264	19S27M4S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	252	264	5S27M18S
k141_80	SRR24415953	1273	261	55S33M13S
k141_80	MAX75311-1RL-UDB-142-S200033153-L1-NA	1	264	3S27M20S
k141_80	SRR24415953	473	261	4S33M64S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	4	261	15S26M9S
k141_102	SRR24414150	59	429	53S48M
k141_80	SRR24415953	256	261	40S33M28S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	174	264	22S27M1S
k141_80	SRR24415953	616	261	34S33M34S
k141_80	SRR24415953	1398	261	34S33M34S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	452	264	3S27M20S
k141_80	SRR24415953	290	261	73S28M
k141_376	ZZMAX19690-1R-1L-UDB-122-S250018768-L1-NA	3	2331	49M1S
k141_80	21JS942048-1RL-UDB-173-S200039023-L1-NA	77	264	22S27M1S
k141_80	MAX70560-1RL-UDB-159-S200028684-L1-NA	11	264	19S27M4S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	326	264	5S27M18S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	1	264	13S27M10S
k141_80	MAX75555-1RL-UDB-154-S200032956-L1-NA	22	264	20S27M3S
k141_80	SRR24415953	576	261	68S33M
k141_80	MAX66698-1RL-UDB-162-S200030067-L1-NA	4	258	19S29M2S
k141_80	SRR24415953	1227	261	49S33M19S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	303	264	3S27M20S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	251	264	5S27M18S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	64	264	22S27M1S
k141_80	SRR24415953	406	261	29S33M39S
k141_80	MAX84770-1RL-UDB-121-S200038095-L1-NA	20	261	17S26M7S
k141_80	ZZMBX118886-1R-1L-UDB-185-S250015161-L1-NA	1	261	16S26M8S
k141_80	SRR24415953	964	261	8S33M60S
k141_80	ZZMAX19690-1R-1L-UDB-122-S250018768-L1-NA	4	264	22S27M1S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	52	264	13S27M10S
k141_80	MBX64879-1RL-UDB-110-S200032745-L1-NA	28	264	1S27M22S
k141_80	MAX73613-1RL-UDB-176-S200028663-L1-NA	55	264	7S27M16S
k141_80	MAX70560-1RL-UDB-159-S200028684-L1-NA	124	264	15S27M8S
k141_80	MAX86023-1RL-UDB-110-S200043840-L1-NA	49	261	18S26M6S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	17	261	23S26M1S
k141_80	SRR24415953	1571	262	32M69S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	181	264	22S27M1S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	58	264	24S26M
k141_80	20JS80412-1RL-UDB-191-S200028715-L1-NA	30	264	1S27M22S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	169	264	2S27M21S
k141_80	MAX74858-1RL-UDB-109-S200032951-L1-NA	15	264	13S27M10S
k141_80	MAX70560-1RL-UDB-159-S200028684-L1-NA	82	264	15S27M8S
k141_80	MAX73613-1RL-UDB-176-S200028663-L1-NA	68	264	27M23S
k141_80	SRR24415953	546	261	5S33M63S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	268	264	9S27M14S
k141_80	SRR24415953	1022	261	36S33M32S
k141_80	ZZMAX118176-1R-1L-UDB-190-S250015711-L1-NA	1	264	3S26M21S
k141_80	SRR24415953	1368	261	10S33M58S
k141_80	SRR24415953	372	261	73S28M
k141_80	MAX75382-1RL-UDB-158-S200033165-L1-NA	13	264	27M23S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	138	264	7S27M16S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	217	264	12S27M11S
k141_80	SRR24415953	963	261	30S33M38S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	420	264	5S27M18S
k141_80	SRR24415953	226	261	24S33M44S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	80	264	22S27M1S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	122	264	23S27M
k141_80	MAX74515-1RL-UDB-111-S200033138-L1-NA	79	264	3S27M20S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	219	264	22S27M1S
k141_80	MAX86023-1RL-UDB-110-S200043840-L1-NA	41	261	16S26M8S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	274	264	6S27M17S
k141_80	21JS942048-1RL-UDB-173-S200039023-L1-NA	1	258	19S29M2S
k141_80	21JS942048-1RL-UDB-173-S200039023-L1-NA	97	264	22S27M1S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	134	264	16S27M7S
k141_80	MAX70560-1RL-UDB-159-S200028684-L1-NA	146	264	27M23S
k141_80	MAX62265-1RL-UDB-141-S200028062-L1-NA	39	264	16S27M7S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	3	261	18S26M6S
k141_80	SRR24414150	2	264	2S28M71S
k141_80	MAX74776-1RL-UDB-110-S200032951-L1-NA	18	264	4S27M19S
k141_80	SRR24415953	435	261	22S33M46S
k141_80	SRR24415953	649	261	13S33M55S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	151	264	2S27M21S
k141_80	21JS832553-1RL-UDB-109-S200028714-L1-NA	127	264	27M23S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	193	264	22S27M1S
k141_80	MAX86023-1RL-UDB-110-S200043840-L1-NA	69	263	19S30M1S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	48	264	15S27M8S
k141_80	MAX7607201-1RL-UDB-128-S200033143-L1-NA	46	264	15S27M8S
k141_80	SRR24415953	454	261	24S33M44S
k141_80	MAX73613-1RL-UDB-176-S200028663-L1-NA	23	264	13S27M10S
k141_277	ZZ22JS023158-AD-DH-1D-1L-UDB-152-S250015704-L1-NA	2	176	4S37M9S
k141_80	ZZMAX56354-1R-1L-UDB-128-S250011308-L1-NA	4	264	24S26M
k141_80	SRR24415953	1689	265	29M72S
k141_80	ZZMAX56354-1R-1L-UDB-128-S250011308-L1-NA	22	264	15S27M8S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	92	264	27M23S
k141_80	MAX62265-1RL-UDB-141-S200028062-L1-NA	66	264	21S27M2S
k141_80	SRR24415953	756	261	19S33M49S
k141_80	SRR24415953	1558	262	32M69S
k141_80	MAX73665-1RL-UDB-178-S200028686-L1-NA	55	264	12S27M11S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	184	264	22S27M1S
k141_80	21JS832553-1RL-UDB-109-S200028714-L1-NA	107	264	22S27M1S
k141_80	ZZ21JS942841-1R-1L-UDB-156-S200042786-L1-NA	2	261	18S26M6S
k141_80	SRR24415953	87	261	43S33M25S
k141_80	MAX67345-1RL-UDB-140-S200028062-L1-NA	19	264	4S27M19S
k141_80	SRR24415953	1266	261	34S33M34S
k141_80	SRR24415953	865	261	6S33M62S
k141_80	21JS942048-1RL-UDB-173-S200039023-L1-NA	45	264	14S27M9S
k141_80	MAX73665-1RL-UDB-178-S200028686-L1-NA	13	264	13S27M10S
k141_80	SRR24415953	602	261	38S33M30S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	46	264	15S27M8S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	123	264	22S27M1S
k141_80	SRR24415953	1339	261	29S33M39S
k141_80	SRR24415953	426	261	9S33M59S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	21	264	22S27M1S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	2	264	13S27M10S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	56	264	13S27M10S
k141_80	SRR24415953	1555	262	32M69S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	265	264	9S27M14S
k141_80	MAX56770-1DL-UDB-101-S200043816-L1-NA	1	261	26M24S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	179	264	24S26M
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	207	264	27M23S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	337	264	14S27M9S
k141_80	SRR24415953	857	261	46S33M22S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	71	264	22S27M1S
k141_80	SRR24415953	1639	264	30M71S
k141_80	MAX73613-1RL-UDB-176-S200028663-L1-NA	38	264	13S27M10S
k141_80	MAX74844-1RL-UDB-112-S200032745-L1-NA	27	264	1S27M22S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	141	264	5S27M18S
k141_376	ZZMAX19690-1R-1L-UDB-122-S250018768-L1-NA	6	2345	1S47M2S
k141_80	SRR24415953	397	261	64S33M4S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	169	264	5S27M18S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	406	264	3S27M20S
k141_80	MAX63380-1RL-UDB-121-S200032962-L1-NA	13	264	13S27M10S
k141_80	MAX86023-1RL-UDB-110-S200043840-L1-NA	5	261	18S26M6S
k141_80	SRR24415953	1197	261	8S33M60S
k141_80	MAX63380-1RL-UDB-121-S200032962-L1-NA	15	264	24S26M
k141_80	MAX63544-1RL-UDB-190-S200028715-L1-NA	28	264	8S27M15S
k141_80	SRR24415953	432	261	17S33M51S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	445	264	5S27M18S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	48	264	15S27M8S
k141_80	20JS80412-1RL-UDB-191-S200028715-L1-NA	29	264	1S27M22S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	281	264	12S27M11S
k141_80	SRR24415953	1499	261	30S33M38S
k141_80	SRR24415953	1103	261	19S33M49S
k141_80	SRR24415953	1627	264	30M71S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	193	264	10S27M13S
k141_80	21JS942048-1RL-UDB-173-S200039023-L1-NA	96	264	20S27M3S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	31	264	22S27M1S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	177	264	12S27M11S
k141_80	SRR24415953	835	261	68S33M
k141_80	SRR24415953	1538	261	41S33M27S
k141_80	MAX75151-1RL-UDB-111-S200032745-L1-NA	22	264	12S27M11S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	153	264	22S27M1S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	145	264	23S27M
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	107	264	1S27M22S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	79	264	13S27M10S
k141_80	SRR24415953	1212	261	8S33M60S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	454	264	5S27M18S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	37	264	13S27M10S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	205	264	6S27M17S
k141_80	MAX63544-1RL-UDB-190-S200028715-L1-NA	22	264	13S27M10S
k141_277	MAX75211-2DL-DH-UDB-182-S200033155-L1-NA	1	419	6S29M15S
k141_80	SRR24415953	346	261	4S33M64S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	76	264	13S27M10S
k141_80	MAX75382-1RL-UDB-158-S200033165-L1-NA	12	264	27M23S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	225	264	6S27M17S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	14	261	17S26M7S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	123	264	5S27M18S
k141_80	MAX73665-1RL-UDB-178-S200028686-L1-NA	87	264	3S27M20S
k141_80	SRR24415953	737	261	6S33M62S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	212	264	5S27M18S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	94	264	4S27M19S
k141_80	SRR24415953	304	261	29S33M39S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	88	264	22S27M1S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	215	264	3S27M20S
k141_80	MAX74515-1RL-UDB-111-S200033138-L1-NA	26	264	27M23S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	367	264	12S27M11S
k141_80	MAX84770-1RL-UDB-121-S200038095-L1-NA	7	261	17S26M7S
k141_80	MAX74515-1RL-UDB-111-S200033138-L1-NA	11	264	15S27M8S
k141_80	MAX73665-1RL-UDB-178-S200028686-L1-NA	48	264	5S27M18S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	73	264	22S27M1S
k141_80	SRR24415953	983	261	52S33M16S
k141_80	SRR24415953	427	261	73S28M
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	431	264	3S27M20S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	94	264	13S27M10S
k141_80	MAX73613-1RL-UDB-176-S200028663-L1-NA	5	264	19S27M4S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	25	264	22S27M1S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	149	264	22S27M1S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	194	264	6S27M17S
k141_80	SRR24415953	1646	264	30M71S
k141_80	MAX7607201-1RL-UDB-128-S200033143-L1-NA	50	264	16S27M7S
k141_80	SRR24415953	452	261	43S33M25S
k141_80	SRR24415953	295	261	50S33M18S
k141_80	SRR24415953	1469	261	1S33M67S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	8	261	23S26M1S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	81	264	24S26M
k141_80	SRR24415953	1195	261	46S33M22S
k141_80	SRR24415953	908	261	53S33M15S
k141_80	MAX75151-1RL-UDB-111-S200032745-L1-NA	6	264	15S27M8S
k141_80	SRR24415953	822	261	34S33M34S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	37	264	22S27M1S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	115	264	22S27M1S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	347	264	3S27M20S
k141_80	SRR24415953	1403	261	56S33M12S
k141_80	SRR24415953	1010	261	46S33M22S
k141_80	MAX70000-1RL-UDB-109-S200032949-L1-NA	82	264	7S27M16S
k141_80	MAX86023-1RL-UDB-110-S200043840-L1-NA	15	261	18S26M6S
k141_80	SRR24415953	314	261	24S33M44S
k141_80	SRR24415953	999	261	5S33M63S
k141_80	MAX86023-1RL-UDB-110-S200043840-L1-NA	66	261	23S26M1S
k141_79	SRR22831213	27	316	41M59S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	118	264	12S27M11S
k141_80	SRR24415953	1451	261	34S33M34S
k141_80	SRR24415953	1250	261	48S33M20S
k141_80	SRR24415953	484	261	29S33M39S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	83	264	11S27M12S
k141_80	SRR24415953	1494	261	55S33M13S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	39	264	13S27M10S
k141_80	MAX75555-1RL-UDB-154-S200032956-L1-NA	13	264	15S27M8S
k141_80	MAX75185-1RL-UDB-159-S200033165-L1-NA	49	264	27M23S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	26	264	22S27M1S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	250	265	26M24S
k141_79	SRR24415951	29	278	26S75M
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	23	264	20S27M3S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	77	264	13S27M10S
k141_80	SRR24415953	572	261	48S33M20S
k141_80	SRR24415953	1462	261	55S33M13S
k141_79	SRR24415951	57	278	21S79M1S
k141_80	21JS942048-1RL-UDB-173-S200039023-L1-NA	126	264	20S27M3S
k141_79	SRR24415951	37	278	21S79M1S
k141_80	SRR24415953	333	261	43S33M25S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	76	264	22S27M1S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	69	264	23S27M
k141_80	ZZMAX120264-1R-1L-UDB-176-S250026347-L1-NA	33	261	18S26M6S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	71	264	15S27M8S
k141_80	SRR24415953	486	261	22S33M46S
k141_80	MBX64879-1RL-UDB-110-S200032745-L1-NA	27	264	1S27M22S
k141_80	SRR24415953	274	261	40S33M28S
k141_80	MBX64879-1RL-UDB-110-S200032745-L1-NA	63	264	1S27M22S
k141_79	SRR24415951	5	39	23S78M
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	112	264	23S27M
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	44	264	22S27M1S
k141_80	MAX62265-1RL-UDB-141-S200028062-L1-NA	8	264	21S27M2S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	163	264	22S27M1S
k141_80	MBX64879-1RL-UDB-110-S200032745-L1-NA	30	264	1S27M22S
k141_99	SRR22831173	8	1126	29S43M28S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	82	264	22S27M1S
k141_80	MAX7607201-1RL-UDB-128-S200033143-L1-NA	9	261	14S31M5S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	211	264	15S27M8S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	307	264	24S26M
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	212	264	7S27M16S
k141_80	SRR24415953	335	261	72S29M
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	201	264	9S27M14S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	50	264	24S26M
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	6	264	22S27M1S
k141_80	SRR24415953	322	261	24S33M44S
k141_80	MAX84770-1RL-UDB-121-S200038095-L1-NA	26	261	17S26M7S
k141_99	ZZ22JS000484-AD-DH-1D-1L-UDB-108-S250007173-L1-NA	2	1317	34M16S
k141_99	SRR22831173	26	1126	29S43M28S
k141_80	MAX70560-1RL-UDB-159-S200028684-L1-NA	35	264	23S27M
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	33	264	22S27M1S
k141_80	MAX62450-1RL-UDB-170-S200028672-L1-NA	83	264	27M23S
k141_297	MBX62454-2DL-DH-UDB-190-S200028723-L1-NA	3	461	50M
k141_80	MAX73659-1RL-UDB-153-S200028674-L1-NA	4	264	7S27M16S
k141_80	SRR24415953	1259	261	13S33M55S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	174	264	21S27M2S
k141_80	MAX74844-1RL-UDB-112-S200032745-L1-NA	4	264	1S27M22S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	61	264	22S27M1S
k141_80	SRR24415953	123	261	4S33M64S
k141_80	MAX74776-1RL-UDB-110-S200032951-L1-NA	17	264	4S27M19S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	9	261	16S26M8S
k141_102	SRR24414150	24	143	1S32M1D4M1I62M1S
k141_80	MAX70560-1RL-UDB-159-S200028684-L1-NA	6	264	23S27M
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	169	264	9S27M14S
k141_80	MAX86740-1RL-UDB-174-S200035510-L1-NA	23	264	4S27M19S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	58	264	13S27M10S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	189	264	22S27M1S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	116	264	13S29M8S
k141_80	SRR24415953	363	261	73S28M
k141_80	SRR24415953	365	261	30S33M38S
k141_80	SRR24415953	1173	261	38S33M30S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	2	261	23S26M1S
k141_80	MAX70560-1RL-UDB-159-S200028684-L1-NA	47	264	23S27M
k141_80	SRR24415953	267	261	43S33M25S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	100	264	22S27M1S
k141_80	MAX75151-1RL-UDB-111-S200032745-L1-NA	11	264	12S27M11S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	66	264	24S26M
k141_80	MAX67345-1RL-UDB-140-S200028062-L1-NA	4	264	4S27M19S
k141_80	MBX64879-1RL-UDB-110-S200032745-L1-NA	66	264	5S27M18S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	62	264	22S27M1S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	163	264	24S26M
k141_80	SRR24415953	357	261	43S33M25S
k141_80	SRR24415953	1119	261	13S33M55S
k141_80	SRR24415953	342	261	24S33M44S
k141_80	SRR24415953	615	261	56S33M12S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	204	264	22S27M1S
k141_80	MAX63544-1RL-UDB-190-S200028715-L1-NA	3	264	13S27M10S
k141_80	SRR24415953	223	261	30S33M38S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	121	264	5S27M18S
k141_80	MAX63380-1RL-UDB-121-S200032962-L1-NA	10	264	15S27M8S
k141_80	SRR24415953	1299	261	47S33M21S
k141_80	MAX86023-1RL-UDB-110-S200043840-L1-NA	61	261	20S26M4S
k141_80	SRR24415953	1057	261	46S33M22S
k141_80	SRR24415953	689	261	13S33M55S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	133	264	16S27M7S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	261	264	9S27M14S
k141_80	MAX74844-1RL-UDB-112-S200032745-L1-NA	24	264	1S27M22S
k141_80	20JS80412-1RL-UDB-191-S200028715-L1-NA	5	264	13S27M10S
k141_80	SRR24415953	917	261	20S33M48S
k141_80	MAX70560-1RL-UDB-159-S200028684-L1-NA	94	264	15S27M8S
k141_80	ZZMAX120264-1R-1L-UDB-176-S250026347-L1-NA	25	261	18S26M6S
k141_80	MAX84770-1RL-UDB-121-S200038095-L1-NA	3	261	17S26M7S
k141_80	21JS942048-1RL-UDB-173-S200039023-L1-NA	137	265	26M24S
k141_80	MAX73665-1RL-UDB-178-S200028686-L1-NA	62	264	20S27M3S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	336	264	3S27M20S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	141	264	24S26M
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	283	264	2S27M21S
k141_80	SRR24415953	364	261	44S33M24S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	129	264	12S27M11S
k141_80	MAX86023-1RL-UDB-110-S200043840-L1-NA	58	261	23S26M1S
